22.05.2024;PPA-240522.PSV;2.0.7
TradingDate;SiteCarParkNumber;CellComputerNo;PaymentNumber;DeviceNumber;TranDateTime;Cancelled;Price;Turnover;PaymentType;PaymentMethod;Discounted;NetPrice;NetTurnover;PaymentReason;ShiftID;Quantity;PaymentCount;ReceiptNo;Cashier;FirstPaymntNo
22.05.2024;1045;1016;"6262907";828;22.05.2024 17:51:08;"N";3000;3000;0;1;"N";2632;2632;1;515;1;1;123786;00044;"6262907"
22.05.2024;1045;1016;"6262908";802;22.05.2024 17:51:16;"N";4500;4500;0;1;"N";3947;3947;1;531;1;1;243322;00069;"6262908"
22.05.2024;1045;1016;"6262909";824;22.05.2024 17:51:16;"N";4500;4500;0;1;"N";3947;3947;1;533;1;1;296446;00081;"6262909"
22.05.2024;1045;1016;"6262910";821;22.05.2024 17:51:16;"N";4500;4500;0;1;"N";3947;3947;1;522;1;1;195360;00156;"6262910"
22.05.2024;1045;1016;"6262911";806;22.05.2024 17:51:17;"N";3000;3000;0;1;"N";2632;2632;1;526;1;1;163751;00119;"6262911"
22.05.2024;1045;1016;"6262912";810;22.05.2024 17:51:18;"N";3000;3000;0;1;"N";2632;2632;1;401;1;1;52819;00119;"6262912"
22.05.2024;1045;1016;"6262913";825;22.05.2024 17:51:22;"N";4500;4500;0;1;"N";3947;3947;1;534;1;1;216432;00039;"6262913"
22.05.2024;1045;1016;"6262914";804;22.05.2024 17:51:24;"N";3000;3000;0;1;"N";2632;2632;1;529;1;1;304810;00239;"6262914"
22.05.2024;1045;1016;"6262915";823;22.05.2024 17:51:24;"N";6000;6000;0;1;"N";5263;5263;1;528;1;1;330583;00120;"6262915"
22.05.2024;1045;1016;"6262916";801;22.05.2024 17:51:25;"N";4000;4000;0;1;"N";3509;3509;1;505;1;1;111400;00040;"6262916"
22.05.2024;1045;1016;"6262917";822;22.05.2024 17:51:28;"N";3000;3000;0;1;"N";2632;2632;1;433;1;1;254293;00245;"6262917"
22.05.2024;1045;1016;"6262918";815;22.05.2024 17:51:28;"N";3000;3000;0;1;"N";2632;2632;1;531;1;1;285807;00072;"6262918"
22.05.2024;1045;1016;"6262919";837;22.05.2024 17:51:29;"N";5000;5000;0;1;"N";4386;4386;1;310;1;1;15770;00215;"6262919"
22.05.2024;1045;1016;"6262920";824;22.05.2024 17:51:33;"N";3000;3000;0;1;"N";2632;2632;1;533;1;1;296447;00081;"6262920"
22.05.2024;1045;1016;"6262921";815;22.05.2024 17:51:40;"N";3000;3000;0;1;"N";2632;2632;1;531;1;1;285808;00072;"6262921"
22.05.2024;1045;1016;"6262922";835;22.05.2024 17:51:44;"N";3000;3000;0;1;"N";2632;2632;1;329;1;1;45022;00225;"6262922"
22.05.2024;1045;1016;"6262923";836;22.05.2024 17:51:45;"N";3000;3000;0;1;"N";2632;2632;1;521;1;1;227433;00132;"6262923"
22.05.2024;1045;1016;"6262924";823;22.05.2024 17:51:46;"N";3000;3000;0;1;"N";2632;2632;1;528;1;1;330584;00120;"6262924"
22.05.2024;1045;1016;"6262925";825;22.05.2024 17:51:47;"N";3000;3000;0;1;"N";2632;2632;1;534;1;1;216433;00039;"6262925"
22.05.2024;1045;1016;"6262926";802;22.05.2024 17:51:49;"N";3000;3000;0;1;"N";2632;2632;1;531;1;1;243323;00069;"6262926"
22.05.2024;1045;1016;"6262927";822;22.05.2024 17:51:52;"N";3000;3000;0;1;"N";2632;2632;1;433;1;1;254294;00245;"6262927"
22.05.2024;1045;1016;"6262928";837;22.05.2024 17:51:52;"N";3000;3000;0;1;"N";2632;2632;1;310;1;1;15771;00215;"6262928"
22.05.2024;1045;1016;"6262929";816;22.05.2024 17:51:57;"N";3000;3000;0;1;"N";2632;2632;1;530;1;1;226307;00208;"6262929"
22.05.2024;1045;1016;"6262930";828;22.05.2024 17:52:01;"N";4500;0;0;0;"N";4500;0;1;515;1;1;123787;00044;"6262930"
22.05.2024;1045;1016;"6262931";823;22.05.2024 17:52:02;"N";3000;3000;0;1;"N";2632;2632;1;528;1;1;330585;00120;"6262931"
22.05.2024;1045;1016;"6262932";836;22.05.2024 17:52:02;"N";3000;3000;0;1;"N";2632;2632;1;521;1;1;227434;00132;"6262932"
22.05.2024;1045;1016;"6262933";810;22.05.2024 17:52:06;"N";4500;4500;0;1;"N";3947;3947;1;401;1;1;52820;00119;"6262933"
22.05.2024;1045;1016;"6262934";821;22.05.2024 17:52:06;"N";3000;3000;0;1;"N";2632;2632;1;522;1;1;195361;00156;"6262934"
22.05.2024;1045;1016;"6262935";815;22.05.2024 17:52:07;"N";4500;4500;0;1;"N";3947;3947;1;531;1;1;285809;00072;"6262935"
22.05.2024;1045;1016;"6262936";835;22.05.2024 17:52:07;"N";3000;3000;0;1;"N";2632;2632;1;329;1;1;45023;00225;"6262936"
22.05.2024;1045;1016;"6262937";802;22.05.2024 17:52:09;"N";3000;3000;0;1;"N";2632;2632;1;531;1;1;243324;00069;"6262937"
22.05.2024;1045;1016;"6262938";828;22.05.2024 17:52:09;"N";4500;4500;0;1;"N";3947;3947;1;515;1;1;123788;00044;"6262938"
22.05.2024;1045;1016;"6262939";831;22.05.2024 17:52:12;"N";3000;3000;0;1;"N";2632;2632;1;492;1;1;87328;00032;"6262939"
22.05.2024;1045;1016;"6262940";822;22.05.2024 17:52:12;"N";3000;3000;0;1;"N";2632;2632;1;433;1;1;254295;00245;"6262940"
22.05.2024;1045;1016;"6262941";830;22.05.2024 17:52:13;"N";3000;3000;0;1;"N";2632;2632;1;524;1;1;122369;00190;"6262941"
22.05.2024;1045;1016;"6262942";837;22.05.2024 17:52:13;"N";3000;3000;0;1;"N";2632;2632;1;310;1;1;15772;00215;"6262942"
22.05.2024;1045;1016;"6262943";801;22.05.2024 17:52:14;"N";3000;3000;0;1;"N";2632;2632;1;505;1;1;111401;00040;"6262943"
22.05.2024;1045;1016;"6262944";825;22.05.2024 17:52:14;"N";3000;3000;0;1;"N";2632;2632;1;534;1;1;216434;00039;"6262944"
22.05.2024;1045;1016;"6262945";807;22.05.2024 17:52:15;"N";3000;3000;0;1;"N";2632;2632;1;531;1;1;157601;00078;"6262945"
22.05.2024;1045;1016;"6263102";823;22.05.2024 17:57:49;"N";4500;4500;0;1;"N";3947;3947;1;528;1;1;330596;00120;"6263102"
22.05.2024;1045;1016;"6263103";816;22.05.2024 17:57:51;"N";3000;3000;0;1;"N";2632;2632;1;530;1;1;226313;00208;"6263103"
22.05.2024;1045;1016;"6263104";826;22.05.2024 17:57:52;"N";3000;3000;0;1;"N";2632;2632;1;526;1;1;220096;00241;"6263104"
22.05.2024;1045;1016;"6263105";821;22.05.2024 17:57:53;"N";3000;3000;0;1;"N";2632;2632;1;522;1;1;195373;00156;"6263105"
22.05.2024;1045;1016;"6263106";818;22.05.2024 17:57:53;"N";5000;5000;0;1;"N";4386;4386;1;532;1;1;81497;00153;"6263106"
22.05.2024;1045;1016;"6263107";837;22.05.2024 17:57:56;"N";6000;6000;0;1;"N";5263;5263;1;310;1;1;15779;00215;"6263107"
22.05.2024;1045;1016;"6263108";804;22.05.2024 17:57:57;"N";3000;3000;0;1;"N";2632;2632;1;529;1;1;304816;00239;"6263108"
22.05.2024;1045;1016;"6263109";830;22.05.2024 17:57:57;"N";4500;4500;0;1;"N";3947;3947;1;524;1;1;122373;00190;"6263109"
22.05.2024;1045;1016;"6263110";817;22.05.2024 17:57:57;"N";4000;4000;0;1;"N";3509;3509;1;525;1;1;113055;00036;"6263110"
22.05.2024;1045;1016;"6263111";815;22.05.2024 17:57:58;"N";4500;4500;0;1;"N";3947;3947;1;531;1;1;285818;00072;"6263111"
22.05.2024;1045;1016;"6263112";802;22.05.2024 17:57:59;"N";3000;3000;0;1;"N";2632;2632;1;531;1;1;243331;00069;"6263112"
22.05.2024;1045;1016;"6263113";836;22.05.2024 17:58:05;"N";3000;3000;0;1;"N";2632;2632;1;521;1;1;227445;00132;"6263113"
22.05.2024;1045;1016;"6263114";824;22.05.2024 17:58:10;"N";3000;3000;0;1;"N";2632;2632;1;533;1;1;296457;00081;"6263114"
22.05.2024;1045;1016;"6263115";816;22.05.2024 17:58:12;"N";3000;3000;0;1;"N";2632;2632;1;530;1;1;226314;00208;"6263115"
22.05.2024;1045;1016;"6263116";805;22.05.2024 17:58:17;"N";3000;3000;0;1;"N";2632;2632;1;524;1;1;260728;00083;"6263116"
