02.04.2024;PPA-240402.PSV;2.0.7
TradingDate;SiteCarParkNumber;CellComputerNo;PaymentNumber;DeviceNumber;TranDateTime;Cancelled;Price;Turnover;PaymentType;PaymentMethod;Discounted;NetPrice;NetTurnover;PaymentReason;ShiftID;Quantity;PaymentCount;ReceiptNo;Cashier;FirstPaymntNo
02.04.2024;1045;1016;"3783812";801;02.04.2024 08:36:38;"N";4500;4500;0;1;"N";3947;3947;1;307;1;1;63110;00233;"3783812"
02.04.2024;1045;1016;"3783839";804;02.04.2024 08:36:39;"N";3000;3000;0;1;"N";2632;2632;1;325;1;1;189208;00152;"3783839"
02.04.2024;1045;1016;"3783840";805;02.04.2024 08:36:40;"N";3000;3000;0;1;"N";2632;2632;1;323;1;1;164711;00082;"3783840"
02.04.2024;1045;1016;"3783841";815;02.04.2024 08:36:40;"N";3000;3000;0;1;"N";2632;2632;1;328;1;1;176638;00231;"3783841"
02.04.2024;1045;1016;"3783842";803;02.04.2024 08:36:42;"N";4500;4500;0;1;"N";3947;3947;1;322;1;1;195748;00084;"3783842"
02.04.2024;1045;1016;"3783843";823;02.04.2024 08:36:49;"N";4500;4500;0;1;"N";3947;3947;1;325;1;1;206292;00185;"3783843"
02.04.2024;1045;1016;"3783844";804;02.04.2024 08:36:51;"N";3000;3000;0;1;"N";2632;2632;1;325;1;1;189209;00152;"3783844"
02.04.2024;1045;1016;"3783845";821;02.04.2024 08:36:52;"N";4500;4500;0;1;"N";3947;3947;1;320;1;1;103042;00234;"3783845"
02.04.2024;1045;1016;"3783846";822;02.04.2024 08:36:55;"N";3000;3000;0;1;"N";2632;2632;1;230;1;1;129216;00232;"3783846"
02.04.2024;1045;1016;"3783850";806;02.04.2024 08:36:55;"N";3000;3000;0;1;"N";2632;2632;1;322;1;1;101480;00235;"3783850"
02.04.2024;1045;1016;"3783851";823;02.04.2024 08:37:05;"N";3000;3000;0;1;"N";2632;2632;1;325;1;1;206293;00185;"3783851"
02.04.2024;1045;1016;"3783852";816;02.04.2024 08:37:07;"N";3000;3000;0;1;"N";2632;2632;1;328;1;1;140381;00241;"3783852"
02.04.2024;1045;1016;"3783853";806;02.04.2024 08:37:13;"N";3000;3000;0;1;"N";2632;2632;1;322;1;1;101481;00235;"3783853"
02.04.2024;1045;1016;"3783854";817;02.04.2024 08:37:14;"N";4000;4000;0;1;"N";3509;3509;1;323;1;1;72705;00242;"3783854"
02.04.2024;1045;1016;"3783855";815;02.04.2024 08:37:17;"N";3000;3000;0;1;"N";2632;2632;1;328;1;1;176639;00231;"3783855"
02.04.2024;1045;1016;"3783856";804;02.04.2024 08:37:18;"N";6000;6000;0;1;"N";5263;5263;1;325;1;1;189210;00152;"3783856"
02.04.2024;1045;1016;"3783857";807;02.04.2024 08:37:27;"N";3000;3000;0;1;"N";2632;2632;1;329;1;1;102050;00056;"3783857"
02.04.2024;1045;1016;"3783858";816;02.04.2024 08:37:27;"N";3000;3000;0;1;"N";2632;2632;1;328;1;1;140382;00241;"3783858"
02.04.2024;1045;1016;"3783859";825;02.04.2024 08:37:30;"N";4000;4000;0;1;"N";3509;3509;1;330;1;1;137513;00136;"3783859"
02.04.2024;1045;1016;"3783860";823;02.04.2024 08:37:31;"N";3000;3000;0;1;"N";2632;2632;1;325;1;1;206294;00185;"3783860"
02.04.2024;1045;1016;"3783861";803;02.04.2024 08:37:31;"N";3000;3000;0;1;"N";2632;2632;1;322;1;1;195749;00084;"3783861"
02.04.2024;1045;1016;"3783862";805;02.04.2024 08:37:41;"N";4500;4500;0;1;"N";3947;3947;1;323;1;1;164712;00082;"3783862"
