30.05.2024;CAP-240530.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
30.05.2024;1016;1045;415059;6606767;30.05.2024 12:34:54;817;1;4;104;1;4000;4000;02494471016018174151452940;556;0000100208;
30.05.2024;1016;1045;415060;6607139;30.05.2024 12:45:17;806;1;4;104;1;3000;3000;02494471016018064151459170;557;0000100190;
30.05.2024;1016;1045;415061;6607277;30.05.2024 12:49:07;837;1;4;104;1;4000;4000;02494471016018374151461470;341;0000100094;
30.05.2024;1016;1045;415062;6607481;30.05.2024 12:56:03;803;1;4;104;1;3000;3000;02494471016018034151465630;557;0000100069;
30.05.2024;1016;1045;415063;6607571;30.05.2024 12:58:47;807;1;4;104;1;4500;4500;02494471016018074151467270;562;0000100078;
30.05.2024;1016;1045;415064;6607790;30.05.2024 13:06:17;837;1;4;104;1;3000;3000;02494471016018374151471770;341;0000100094;
30.05.2024;1016;1045;415065;6607845;30.05.2024 13:08:23;807;1;4;104;1;3000;3000;02494471016018074151473030;563;0000100078;
30.05.2024;1016;1045;415066;6608048;30.05.2024 13:14:10;806;1;4;104;1;3000;3000;02494471016018064151476500;558;0000100190;
30.05.2024;1016;1045;415067;6608245;30.05.2024 13:19:53;809;1;4;104;1;4000;4000;02494471016018094151479930;438;0000100054;
30.05.2024;1016;1045;415068;6608268;30.05.2024 13:20:33;801;1;4;104;1;3000;3000;02494471016018014151480330;537;0000100157;
30.05.2024;1016;1045;415069;6608705;30.05.2024 13:31:46;837;1;4;104;1;3000;3000;02494471016018374151487060;341;0000100094;
30.05.2024;1016;1045;415070;6608984;30.05.2024 13:39:26;803;1;4;104;1;6000;6000;02494471016018034151491660;558;0000100069;
30.05.2024;1016;1045;415071;6609045;30.05.2024 13:41:15;823;1;4;104;1;3000;3000;02494471016018234151492750;561;0000100120;
30.05.2024;1016;1045;415072;6609220;30.05.2024 13:45:48;818;1;4;104;1;3000;3000;02494471016018184151495480;564;0000100153;
30.05.2024;1016;1045;415073;6609438;30.05.2024 13:52:40;801;1;4;104;1;3000;3000;02494471016018014151499600;537;0000100157;
30.05.2024;1016;1045;415074;6609777;30.05.2024 14:00:53;816;1;4;104;1;8000;8000;02494471016018164151504530;563;0000100110;
30.05.2024;1016;1045;415075;6609822;30.05.2024 14:02:09;824;1;4;104;1;3000;3000;02494471016018244151505290;564;0000100156;
30.05.2024;1016;1045;415076;6609960;30.05.2024 14:06:04;837;1;4;104;1;4000;4000;02494471016018374151507640;342;0000100109;
30.05.2024;1016;1045;415077;6609989;30.05.2024 14:06:53;806;1;4;104;1;3000;3000;02494471016018064151508130;558;0000100190;
30.05.2024;1016;1045;415078;6610246;30.05.2024 14:13:29;816;1;4;104;1;3000;3000;02494471016018164151512090;563;0000100110;
30.05.2024;1016;1045;415079;6610388;30.05.2024 14:18:21;814;1;4;104;1;20000;20000;02494471016018144151515010;388;0000100113;
30.05.2024;1016;1045;415080;6611246;30.05.2024 14:46:21;828;1;4;104;1;3000;3000;02494471016018284151531810;547;0000100093;
30.05.2024;1016;1045;415081;6611432;30.05.2024 14:52:02;836;1;4;104;1;4000;4000;02494471016018364151535220;553;0000100198;
30.05.2024;1016;1045;415082;6611594;30.05.2024 14:57:44;821;1;4;104;1;3000;3000;02494471016018214151538640;554;0000100036;
30.05.2024;1016;1045;415083;6612126;30.05.2024 15:15:52;804;1;4;104;1;3000;3000;02494471016018044151549520;561;0000100081;
30.05.2024;1016;1045;415084;6612990;30.05.2024 15:43:44;816;1;4;104;1;3000;3000;02494471016018164151566240;563;0000100110;
30.05.2024;1016;1045;415085;6613301;30.05.2024 15:51:48;815;1;4;104;1;3000;3000;02494471016018154151571080;563;0000100215;
30.05.2024;1016;1045;415086;6613308;30.05.2024 15:52:00;802;1;4;104;1;4500;4500;02494471016018024151571200;563;0000100154;
30.05.2024;1016;1045;415087;6613368;30.05.2024 15:53:36;803;1;4;104;1;3000;3000;02494471016018034151572160;558;0000100069;
30.05.2024;1016;1045;415088;6613448;30.05.2024 15:55:38;810;1;4;104;1;3000;3000;02494471016018104151573380;433;0000100119;
30.05.2024;1016;1045;415089;6613585;30.05.2024 15:59:16;804;1;4;104;1;8000;8000;02494471016018044151575560;561;0000100081;
30.05.2024;1016;1045;415090;6614500;30.05.2024 16:23:32;820;1;4;104;1;3000;3000;02494471016018204151590120;349;0000100163;
30.05.2024;1016;1045;415091;6614689;30.05.2024 16:28:50;823;1;4;104;1;3000;3000;02494471016018234151593300;561;0000100120;
30.05.2024;1016;1045;415092;6614924;30.05.2024 16:35:29;806;1;4;104;1;3000;3000;02494471016018064151597290;558;0000100190;
30.05.2024;1016;1045;415093;6615081;30.05.2024 16:40:22;824;1;4;104;1;3000;3000;02494471016018244151600220;564;0000100156;
