03.05.2024;CAP-240503.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
03.05.2024;1016;1045;371545;5412405;03.05.2024 23:20:50;806;1;4;104;1;3000;3000;02494471016018064124840500;451;0000100024;
03.05.2024;1016;1045;371546;5412437;03.05.2024 23:21:52;802;1;4;104;1;4500;4500;02494471016018024124841120;456;0000100207;
03.05.2024;1016;1045;371547;5412492;03.05.2024 23:23:37;830;1;4;104;1;3000;3000;02494471016018304124842170;449;0000100068;
03.05.2024;1016;1045;371548;5412670;03.05.2024 23:28:55;822;1;4;104;1;3000;3000;02494471016018224124845350;357;0000100173;
03.05.2024;1016;1045;371549;5412822;03.05.2024 23:33:33;831;1;4;104;1;3000;3000;02494471016018314124848130;417;0000100232;
03.05.2024;1016;1045;371550;5412832;03.05.2024 23:33:52;801;1;4;104;1;3000;3000;02494471016018014124848320;431;0000100199;
03.05.2024;1016;1045;371551;5412918;03.05.2024 23:36:21;804;1;4;104;1;4000;4000;02494471016018044124849810;452;0000100067;
03.05.2024;1016;1045;371552;5412976;03.05.2024 23:38:21;834;1;4;104;1;4500;4500;02494471016018344124851010;150;0000100152;
03.05.2024;1016;1045;371553;5413146;03.05.2024 23:43:13;805;1;4;104;1;3000;3000;02494471016018054124853930;449;0000100082;
03.05.2024;1016;1045;371554;5413526;03.05.2024 23:53:49;801;1;4;104;1;4000;4000;02494471016018014124860290;431;0000100199;
03.05.2024;1016;1045;371555;5373910;03.05.2024 00:01:06;806;1;4;104;1;4000;4000;02494471016018064124000660;447;0000100024;
03.05.2024;1016;1045;371556;5373941;03.05.2024 00:01:54;805;1;4;104;1;3000;3000;02494471016018054124001140;445;0000100111;
03.05.2024;1016;1045;371557;5374059;03.05.2024 00:04:49;801;1;4;104;1;3000;3000;02494471016018014124002890;427;0000100114;
03.05.2024;1016;1045;371558;5374427;03.05.2024 00:14:30;828;1;4;104;1;4500;4500;02494471016018284124008700;436;0000100190;
03.05.2024;1016;1045;371559;5374746;03.05.2024 00:23:34;828;1;4;104;1;6000;6000;02494471016018284124014140;437;0000100190;
03.05.2024;1016;1045;371560;5374933;03.05.2024 00:28:31;805;1;4;104;1;4500;4500;02494471016018054124017110;446;0000100111;
03.05.2024;1016;1045;371561;5375010;03.05.2024 00:30:36;823;1;4;104;1;3000;3000;02494471016018234124018360;448;0000100238;
03.05.2024;1016;1045;371562;5375034;03.05.2024 00:31:20;828;1;4;104;1;3000;3000;02494471016018284124018800;437;0000100190;
03.05.2024;1016;1045;371563;5375238;03.05.2024 00:37:17;807;1;4;104;1;3000;3000;02494471016018074124022370;453;0000100067;
03.05.2024;1016;1045;371564;5375240;03.05.2024 00:37:20;809;1;4;104;1;4500;4500;02494471016018094124022400;329;0000100235;
03.05.2024;1016;1045;371565;5375245;03.05.2024 00:37:26;822;1;4;104;1;3000;3000;02494471016018224124022460;353;0000100231;
03.05.2024;1016;1045;371566;5375450;03.05.2024 00:44:42;803;1;4;104;1;4500;4500;02494471016018034124026820;446;0000100210;
03.05.2024;1016;1045;371567;5375540;03.05.2024 00:47:55;809;1;4;104;1;5000;5000;02494471016018094124028750;330;0000100114;
03.05.2024;1016;1045;371568;5375563;03.05.2024 00:48:40;809;1;4;104;1;3000;3000;02494471016018094124029200;330;0000100114;
03.05.2024;1016;1045;371569;5375599;03.05.2024 00:49:59;802;1;4;104;1;3000;3000;02494471016018024124029990;453;0000100022;
03.05.2024;1016;1045;371570;5375813;03.05.2024 00:58:38;822;1;4;104;1;3000;3000;02494471016018224124035180;354;0000100231;
03.05.2024;1016;1045;371571;5375967;03.05.2024 01:04:56;822;1;4;104;1;3000;3000;02494471016018224124038960;354;0000100231;
03.05.2024;1016;1045;371572;5376055;03.05.2024 01:08:41;805;1;4;104;1;4500;4500;02494471016018054124041210;446;0000100111;
03.05.2024;1016;1045;371573;5376076;03.05.2024 01:09:28;824;1;4;104;1;3000;3000;02494471016018244124041680;453;0000100152;
03.05.2024;1016;1045;371574;5376109;03.05.2024 01:11:01;802;1;4;104;1;3000;3000;02494471016018024124042610;453;0000100022;
03.05.2024;1016;1045;371575;5376151;03.05.2024 01:12:26;810;1;4;104;1;3000;3000;02494471016018104124043460;326;0000100080;
03.05.2024;1016;1045;371576;5376196;03.05.2024 01:13:40;805;1;4;104;1;3000;3000;02494471016018054124044200;446;0000100111;
03.05.2024;1016;1045;371577;5376217;03.05.2024 01:14:27;809;1;4;104;1;6000;6000;02494471016018094124044670;330;0000100114;
03.05.2024;1016;1045;371578;5376383;03.05.2024 01:18:57;809;1;4;104;1;3000;3000;02494471016018094124047370;330;0000100114;
03.05.2024;1016;1045;371579;5376576;03.05.2024 01:24:11;805;1;4;104;1;4000;4000;02494471016018054124050510;446;0000100111;
03.05.2024;1016;1045;371580;5376591;03.05.2024 01:24:34;805;1;4;104;1;4500;4500;02494471016018054124050740;446;0000100111;
03.05.2024;1016;1045;371581;5376629;03.05.2024 01:25:42;801;1;4;104;1;3000;3000;02494471016018014124051420;428;0000100223;
03.05.2024;1016;1045;371582;5376642;03.05.2024 01:26:12;826;1;4;104;1;3000;3000;02494471016018264124051720;448;0000100084;
03.05.2024;1016;1045;371583;5376774;03.05.2024 01:29:48;822;1;4;104;1;3000;3000;02494471016018224124053880;354;0000100231;
03.05.2024;1016;1045;372169;5404893;03.05.2024 19:02:02;810;1;4;104;1;3000;3000;02494471016018104124685220;328;0000100132;
03.05.2024;1016;1045;372170;5405009;03.05.2024 19:05:33;803;1;4;104;1;3000;3000;02494471016018034124687330;448;0000100069;
03.05.2024;1016;1045;372171;5405072;03.05.2024 19:07:31;828;1;4;104;1;3000;3000;02494471016018284124688510;439;0000100033;
03.05.2024;1016;1045;372172;5405136;03.05.2024 19:09:34;810;1;4;104;1;6000;6000;02494471016018104124689740;328;0000100132;
03.05.2024;1016;1045;372173;5405150;03.05.2024 19:10:03;805;1;4;104;1;4500;4500;02494471016018054124690030;448;0000100078;
03.05.2024;1016;1045;372174;5405178;03.05.2024 19:11:07;805;1;4;104;1;4500;4500;02494471016018054124690670;448;0000100078;
03.05.2024;1016;1045;372175;5405156;03.05.2024 19:10:22;818;1;4;104;1;3000;3000;02494471016018184124690220;456;0000100038;
03.05.2024;1016;1045;372176;5405263;03.05.2024 19:13:14;827;1;4;104;1;3000;3000;02494471016018274124691940;231;0000100244;
03.05.2024;1016;1045;372177;5405167;03.05.2024 19:10:41;826;1;4;104;1;3000;3000;02494471016018264124690410;450;0000100096;
03.05.2024;1016;1045;372178;5405249;03.05.2024 19:12:51;804;1;4;104;1;4000;4000;02494471016018044124691710;451;0000100163;
03.05.2024;1016;1045;372179;5405153;03.05.2024 19:10:07;803;1;4;104;1;3000;3000;02494471016018034124690070;448;0000100069;
03.05.2024;1016;1045;372180;5405175;03.05.2024 19:11:01;803;1;4;104;1;3000;3000;02494471016018034124690610;448;0000100069;
03.05.2024;1016;1045;372181;5405129;03.05.2024 19:09:21;835;1;4;104;1;3000;3000;02494471016018354124689610;279;0000100095;
03.05.2024;1016;1045;372182;5405164;03.05.2024 19:10:31;835;1;4;104;1;3000;3000;02494471016018354124690310;279;0000100095;
03.05.2024;1016;1045;372183;5405188;03.05.2024 19:11:24;835;1;4;104;1;3000;3000;02494471016018354124690840;279;0000100095;
03.05.2024;1016;1045;372184;5405358;03.05.2024 19:15:28;805;1;4;104;1;4000;4000;02494471016018054124693280;448;0000100078;
03.05.2024;1016;1045;372185;5405547;03.05.2024 19:21:05;806;1;4;104;1;4000;4000;02494471016018064124696650;450;0000100083;
03.05.2024;1016;1045;372186;5405702;03.05.2024 19:26:02;829;1;4;104;1;4500;4500;02494471016018294124699620;460;0000100239;
03.05.2024;1016;1045;372187;5405863;03.05.2024 19:30:46;807;1;4;104;1;3000;3000;02494471016018074124702460;455;0000100168;
03.05.2024;1016;1045;372188;5405874;03.05.2024 19:31:15;810;1;4;104;1;4000;4000;02494471016018104124702760;328;0000100132;
03.05.2024;1016;1045;372189;5406001;03.05.2024 19:35:08;810;1;4;104;1;3000;3000;02494471016018104124705080;328;0000100132;
03.05.2024;1016;1045;372190;5406037;03.05.2024 19:36:37;831;1;4;104;1;3000;3000;02494471016018314124705970;416;0000100098;
03.05.2024;1016;1045;372191;5406040;03.05.2024 19:36:41;816;1;4;104;1;3000;3000;02494471016018164124706010;454;0000100215;
03.05.2024;1016;1045;372192;5406012;03.05.2024 19:35:32;815;1;4;104;1;3000;3000;02494471016018154124705320;454;0000100091;
03.05.2024;1016;1045;372193;5406024;03.05.2024 19:36:09;836;1;4;104;1;3000;3000;02494471016018364124705690;445;0000100103;
03.05.2024;1016;1045;372194;5406097;03.05.2024 19:38:30;824;1;4;104;1;3000;3000;02494471016018244124707100;455;0000100101;
03.05.2024;1016;1045;372195;5406028;03.05.2024 19:36:17;823;1;4;104;1;3000;3000;02494471016018234124705770;451;0000100245;
03.05.2024;1016;1045;372196;5406010;03.05.2024 19:35:27;806;1;4;104;1;3000;3000;02494471016018064124705270;450;0000100083;
03.05.2024;1016;1045;372197;5406050;03.05.2024 19:37:05;806;1;4;104;1;3000;3000;02494471016018064124706250;450;0000100083;
03.05.2024;1016;1045;372198;5406015;03.05.2024 19:35:45;804;1;4;104;1;3000;3000;02494471016018044124705450;451;0000100163;
03.05.2024;1016;1045;372199;5406027;03.05.2024 19:36:14;804;1;4;104;1;7500;7500;02494471016018044124705740;451;0000100163;
03.05.2024;1016;1045;372200;5406013;03.05.2024 19:35:33;835;1;4;104;1;3000;3000;02494471016018354124705330;279;0000100095;
03.05.2024;1016;1045;372201;5406113;03.05.2024 19:38:56;825;1;4;104;1;6000;6000;02494471016018254124707360;457;0000100039;
03.05.2024;1016;1045;372202;5406047;03.05.2024 19:36:57;834;1;4;104;1;3000;3000;02494471016018344124706170;149;0000100230;
03.05.2024;1016;1045;372203;5406204;03.05.2024 19:41:31;805;1;4;104;1;3000;3000;02494471016018054124708910;448;0000100078;
03.05.2024;1016;1045;372204;5406463;03.05.2024 19:51:36;836;1;4;104;1;3000;3000;02494471016018364124714960;445;0000100103;
03.05.2024;1016;1045;372205;5406605;03.05.2024 19:57:15;804;1;4;104;1;3000;3000;02494471016018044124718350;451;0000100163;
03.05.2024;1016;1045;372206;5406750;03.05.2024 20:02:43;828;1;4;104;1;3000;3000;02494471016018284124721630;439;0000100033;
03.05.2024;1016;1045;372207;5407381;03.05.2024 20:28:46;810;1;4;104;1;4500;4500;02494471016018104124737260;329;0000100138;
03.05.2024;1016;1045;372754;5393113;03.05.2024 12:02:15;825;1;4;104;1;3000;3000;02494471016018254124433350;456;0000100039;
03.05.2024;1016;1045;372755;5393116;03.05.2024 12:02:25;802;1;4;104;1;4500;4500;02494471016018024124433450;454;0000100036;
03.05.2024;1016;1045;372756;5393120;03.05.2024 12:02:35;815;1;4;104;1;3000;3000;02494471016018154124433550;453;0000100091;
03.05.2024;1016;1045;372757;5393250;03.05.2024 12:06:51;805;1;4;104;1;3000;3000;02494471016018054124436110;447;0000100168;
03.05.2024;1016;1045;372758;5393313;03.05.2024 12:08:48;809;1;4;104;1;3000;3000;02494471016018094124437280;331;0000100162;
03.05.2024;1016;1045;372759;5393463;03.05.2024 12:13:58;807;1;4;104;1;4000;4000;02494471016018074124440380;454;0000100078;
03.05.2024;1016;1045;372760;5393506;03.05.2024 12:15:31;809;1;4;104;1;3000;3000;02494471016018094124441310;331;0000100162;
03.05.2024;1016;1045;372761;5393532;03.05.2024 12:16:17;804;1;4;104;1;3000;3000;02494471016018044124441770;450;0000100163;
