02.04.2024;CAP-240402.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
02.04.2024;1016;1045;297121;;02.04.2024 00:04:04;815;1;4;104;1;6000;6000;02494471016018154093002440;327;0000100231;
02.04.2024;1016;1045;297122;;02.04.2024 00:08:58;836;1;4;104;1;3000;3000;02494471016018364093005390;318;0000100053;
02.04.2024;1016;1045;297123;;02.04.2024 00:09:22;826;1;4;104;1;6000;6000;02494471016018264093005620;323;0000100067;
02.04.2024;1016;1045;297124;;02.04.2024 00:14:59;825;1;4;104;1;3000;3000;02494471016018254093008990;329;0000100136;
02.04.2024;1016;1045;297125;;02.04.2024 00:19:24;830;1;4;104;1;4500;4500;02494471016018304093011640;320;0000100238;
02.04.2024;1016;1045;297126;;02.04.2024 00:30:35;801;1;4;104;1;4500;4500;02494471016018014093018350;306;0000100199;
02.04.2024;1016;1045;297127;;02.04.2024 00:59:33;802;1;4;104;1;3000;3000;02494471016018024093035730;328;0000100084;
02.04.2024;1016;1045;297128;;02.04.2024 01:08:27;822;1;4;104;1;3000;3000;02494471016018224093041070;230;0000100232;
02.04.2024;1016;1045;297129;;02.04.2024 01:08:57;801;1;4;104;1;4500;4500;02494471016018014093041370;306;0000100199;
02.04.2024;1016;1045;297130;;02.04.2024 01:22:31;807;1;4;104;1;3000;3000;02494471016018074093049510;329;0000100056;
02.04.2024;1016;1045;297131;;02.04.2024 01:22:49;802;1;4;104;1;4500;4500;02494471016018024093049690;329;0000100199;
02.04.2024;1016;1045;297132;;02.04.2024 01:27:37;817;1;4;104;1;6000;6000;02494471016018174093052570;322;0000100242;
02.04.2024;1016;1045;297133;;02.04.2024 01:39:52;803;1;4;104;1;3000;3000;02494471016018034093059920;322;0000100084;
02.04.2024;1016;1045;297134;;02.04.2024 01:40:59;837;1;4;104;1;4000;4000;02494471016018374093060590;108;0000100137;
02.04.2024;1016;1045;297135;;02.04.2024 01:43:49;804;1;4;104;1;4500;4500;02494471016018044093062290;325;0000100152;
02.04.2024;1016;1045;297136;;02.04.2024 01:45:38;803;1;4;104;1;3000;3000;02494471016018034093063380;322;0000100084;
02.04.2024;1016;1045;297137;;02.04.2024 01:51:31;801;1;4;104;1;3000;3000;02494471016018014093066910;307;0000100233;
02.04.2024;1016;1045;297138;;02.04.2024 01:51:53;805;1;4;104;1;3000;3000;02494471016018054093067130;323;0000100082;
02.04.2024;1016;1045;297139;;02.04.2024 01:54:09;803;1;4;104;1;3000;3000;02494471016018034093068490;322;0000100084;
02.04.2024;1016;1045;297140;;02.04.2024 02:01:35;805;1;4;104;1;4500;4500;02494471016018054093072950;323;0000100082;
02.04.2024;1016;1045;297141;;02.04.2024 02:25:10;822;1;4;104;1;3000;3000;02494471016018224093087100;230;0000100232;
02.04.2024;1016;1045;297142;;02.04.2024 02:25:18;824;1;4;104;1;6000;6000;02494471016018244093087180;327;0000100173;
02.04.2024;1016;1045;297143;;02.04.2024 02:29:25;823;1;4;104;1;3000;3000;02494471016018234093089650;325;0000100185;
02.04.2024;1016;1045;297144;;02.04.2024 02:35:23;822;1;4;104;1;7500;7500;02494471016018224093093230;230;0000100232;
02.04.2024;1016;1045;297145;;02.04.2024 02:42:30;823;1;4;104;1;4500;4500;02494471016018234093097500;325;0000100185;
02.04.2024;1016;1045;297146;;02.04.2024 02:47:33;824;1;4;104;1;4000;4000;02494471016018244093100530;327;0000100173;
02.04.2024;1016;1045;297147;;02.04.2024 02:49:06;822;1;4;104;1;6000;6000;02494471016018224093101460;230;0000100232;
02.04.2024;1016;1045;297148;;02.04.2024 02:53:16;805;1;4;104;1;6000;6000;02494471016018054093103960;323;0000100082;
02.04.2024;1016;1045;297149;;02.04.2024 02:53:39;823;1;4;104;1;4000;4000;02494471016018234093104190;325;0000100185;
02.04.2024;1016;1045;297150;;02.04.2024 02:56:47;805;1;4;104;1;4000;4000;02494471016018054093106070;323;0000100082;
02.04.2024;1016;1045;297151;;02.04.2024 03:13:31;807;1;4;104;1;4500;4500;02494471016018074093116110;329;0000100056;
02.04.2024;1016;1045;297152;;02.04.2024 03:15:40;807;1;4;104;1;4000;4000;02494471016018074093117400;329;0000100056;
02.04.2024;1016;1045;297153;;02.04.2024 03:15:47;822;1;4;104;1;3000;3000;02494471016018224093117470;230;0000100232;
02.04.2024;1016;1045;297154;;02.04.2024 03:17:29;822;1;4;104;1;3000;3000;02494471016018224093118490;230;0000100232;
02.04.2024;1016;1045;297155;;02.04.2024 03:29:32;804;1;4;104;1;4000;4000;02494471016018044093125720;325;0000100152;
02.04.2024;1016;1045;297156;;02.04.2024 03:46:19;803;1;4;104;1;4500;4500;02494471016018034093135790;322;0000100084;
02.04.2024;1016;1045;297157;;02.04.2024 04:10:46;804;1;4;104;1;7500;7500;02494471016018044093150460;325;0000100152;
02.04.2024;1016;1045;297158;;02.04.2024 04:21:38;829;1;4;104;1;3000;3000;02494471016018294093156980;333;0000100050;
02.04.2024;1016;1045;297159;;02.04.2024 04:45:48;822;1;4;104;1;8000;8000;02494471016018224093171480;230;0000100232;
02.04.2024;1016;1045;297160;;02.04.2024 04:46:36;803;1;4;104;1;3000;3000;02494471016018034093171960;322;0000100084;
02.04.2024;1016;1045;297161;;02.04.2024 04:56:29;837;1;4;104;1;4000;4000;02494471016018374093177890;108;0000100137;
02.04.2024;1016;1045;297515;;02.04.2024 12:41:55;814;1;4;104;1;5000;5000;02494471016018144093457150;233;0000100113;
02.04.2024;1016;1045;297516;;02.04.2024 12:45:17;837;1;4;104;1;3000;3000;02494471016018374093459170;109;0000100094;
02.04.2024;1016;1045;297517;;02.04.2024 12:45:35;822;1;4;104;1;4500;4500;02494471016018224093459350;231;0000100095;
02.04.2024;1016;1045;297518;;02.04.2024 12:46:25;837;1;4;104;1;4000;4000;02494471016018374093459850;109;0000100094;
02.04.2024;1016;1045;297519;;02.04.2024 12:47:09;805;1;4;104;1;3000;3000;02494471016018054093460290;324;0000100119;
02.04.2024;1016;1045;297520;;02.04.2024 12:50:52;824;1;4;104;1;3000;3000;02494471016018244093462520;328;0000100162;
02.04.2024;1016;1045;297521;;02.04.2024 13:02:10;835;1;4;104;1;3000;3000;02494471016018354093469300;204;0000100054;
02.04.2024;1016;1045;297522;;02.04.2024 13:03:50;818;1;4;104;1;4000;4000;02494471016018184093470300;331;0000100038;
02.04.2024;1016;1045;297523;;02.04.2024 13:04:25;810;1;4;104;1;3000;3000;02494471016018104093470650;206;0000100119;
02.04.2024;1016;1045;297524;;02.04.2024 13:05:53;801;1;4;104;1;3000;3000;02494471016018014093471530;308;0000100243;
02.04.2024;1016;1045;297525;;02.04.2024 13:09:37;803;1;4;104;1;4500;4500;02494471016018034093473770;323;0000100040;
02.04.2024;1016;1045;297526;;02.04.2024 13:10:10;825;1;4;104;1;4500;4500;02494471016018254093474100;332;0000100096;
02.04.2024;1016;1045;297527;;02.04.2024 13:10:36;835;1;4;104;1;3000;3000;02494471016018354093474360;204;0000100054;
02.04.2024;1016;1045;297528;;02.04.2024 13:16:14;821;1;4;104;1;3000;3000;02494471016018214093477740;322;0000100063;
02.04.2024;1016;1045;297529;;02.04.2024 13:16:48;836;1;4;104;1;4000;4000;02494471016018364093478080;320;0000100225;
02.04.2024;1016;1045;297162;;02.04.2024 05:09:08;822;1;4;104;1;3000;3000;02494471016018224093185480;230;0000100232;
02.04.2024;1016;1045;297163;;02.04.2024 05:18:25;815;1;4;104;1;3000;3000;02494471016018154093191050;328;0000100231;
02.04.2024;1016;1045;297164;;02.04.2024 05:21:38;824;1;4;104;1;3000;3000;02494471016018244093192980;327;0000100173;
02.04.2024;1016;1045;297165;;02.04.2024 05:50:49;826;1;4;104;1;4000;4000;02494471016018264093210490;324;0000100067;
02.04.2024;1016;1045;297166;;02.04.2024 05:56:02;802;1;4;104;1;3000;3000;02494471016018024093213620;329;0000100199;
02.04.2024;1016;1045;297167;;02.04.2024 06:04:14;824;1;4;104;1;3000;3000;02494471016018244093218540;327;0000100173;
02.04.2024;1016;1045;297168;;02.04.2024 06:09:11;837;1;4;104;1;3000;3000;02494471016018374093221510;108;0000100137;
02.04.2024;1016;1045;297169;;02.04.2024 06:10:15;823;1;4;104;1;3000;3000;02494471016018234093222150;325;0000100185;
02.04.2024;1016;1045;297170;;02.04.2024 06:16:15;821;1;4;104;1;3000;3000;02494471016018214093225750;320;0000100234;
02.04.2024;1016;1045;297171;;02.04.2024 06:31:59;802;1;4;104;1;3000;3000;02494471016018024093235190;329;0000100199;
02.04.2024;1016;1045;297172;;02.04.2024 06:38:19;824;1;4;104;1;3000;3000;02494471016018244093238990;327;0000100173;
02.04.2024;1016;1045;297173;;02.04.2024 06:45:07;826;1;4;104;1;6000;6000;02494471016018264093243070;324;0000100067;
02.04.2024;1016;1045;297174;;02.04.2024 06:52:02;809;1;4;104;1;4000;4000;02494471016018094093247220;212;0000100174;
02.04.2024;1016;1045;297175;;02.04.2024 06:52:12;822;1;4;104;1;8000;8000;02494471016018224093247320;230;0000100232;
02.04.2024;1016;1045;297176;;02.04.2024 06:58:03;804;1;4;104;1;3000;3000;02494471016018044093250830;325;0000100152;
02.04.2024;1016;1045;297177;;02.04.2024 07:06:37;830;1;4;104;1;4500;4500;02494471016018304093255970;321;0000100238;
02.04.2024;1016;1045;297178;;02.04.2024 07:06:41;822;1;4;104;1;3000;3000;02494471016018224093256020;230;0000100232;
02.04.2024;1016;1045;297179;;02.04.2024 07:13:31;829;1;4;104;1;3000;3000;02494471016018294093260110;333;0000100050;
02.04.2024;1016;1045;297180;;02.04.2024 07:14:57;826;1;4;104;1;6000;6000;02494471016018264093260970;324;0000100067;
02.04.2024;1016;1045;297181;;02.04.2024 07:33:10;815;1;4;104;1;3000;3000;02494471016018154093271900;328;0000100231;
02.04.2024;1016;1045;297182;;02.04.2024 07:40:43;805;1;4;104;1;3000;3000;02494471016018054093276430;323;0000100082;
02.04.2024;1016;1045;297183;;02.04.2024 08:03:18;803;1;4;104;1;3000;3000;02494471016018034093289980;322;0000100084;
02.04.2024;1016;1045;297184;;02.04.2024 08:24:51;803;1;4;104;1;3000;3000;02494471016018034093302910;322;0000100084;
02.04.2024;1016;1045;297185;;02.04.2024 08:29:57;837;1;4;104;1;3000;3000;02494471016018374093305970;108;0000100137;
02.04.2024;1016;1045;297186;;02.04.2024 08:32:21;826;1;4;104;1;5000;5000;02494471016018264093307410;324;0000100067;
