20.04.2024;CAP-240420.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
20.04.2024;1016;1045;341045;4699544;20.04.2024 16:01:51;809;1;4;104;1;6000;6000;02494471016018094111577110;281;0000100054;
20.04.2024;1016;1045;341046;4699590;20.04.2024 16:03:05;802;1;4;104;1;3000;3000;02494471016018024111577850;403;0000100119;
20.04.2024;1016;1045;341047;4699710;20.04.2024 16:06:56;836;1;4;104;1;3000;3000;02494471016018364111580160;393;0000100230;
20.04.2024;1016;1045;341048;4699865;20.04.2024 16:11:04;806;1;4;104;1;3000;3000;02494471016018064111582640;397;0000100081;
20.04.2024;1016;1045;341049;4699972;20.04.2024 16:14:02;806;1;4;104;1;3000;3000;02494471016018064111584420;397;0000100081;
20.04.2024;1016;1045;341050;4700084;20.04.2024 16:17:23;807;1;4;104;1;4500;4500;02494471016018074111586430;403;0000100162;
20.04.2024;1016;1045;341051;4700090;20.04.2024 16:17:30;806;1;4;104;1;4000;4000;02494471016018064111586500;397;0000100081;
20.04.2024;1016;1045;341052;4700379;20.04.2024 16:24:51;807;1;4;104;1;4500;4500;02494471016018074111590910;403;0000100162;
20.04.2024;1016;1045;341053;4700649;20.04.2024 16:31:38;834;1;4;104;1;3000;3000;02494471016018344111594980;111;0000100225;
20.04.2024;1016;1045;341054;4701012;20.04.2024 16:41:06;804;1;4;104;1;6000;6000;02494471016018044111600660;399;0000100083;
20.04.2024;1016;1045;341055;4701131;20.04.2024 16:43:54;818;1;4;104;1;4000;4000;02494471016018184111602340;404;0000100153;
20.04.2024;1016;1045;341056;4701237;20.04.2024 16:46:40;806;1;4;104;1;4500;4500;02494471016018064111604000;397;0000100081;
20.04.2024;1016;1045;341057;4701354;20.04.2024 16:49:52;805;1;4;104;1;3000;3000;02494471016018054111605920;397;0000100237;
20.04.2024;1016;1045;341058;4701504;20.04.2024 16:54:07;801;1;4;104;1;3000;3000;02494471016018014111608470;378;0000100078;
20.04.2024;1016;1045;341059;4701590;20.04.2024 16:56:40;804;1;4;104;1;4500;4500;02494471016018044111610000;399;0000100083;
20.04.2024;1016;1045;341060;4701624;20.04.2024 16:57:33;801;1;4;104;1;3000;3000;02494471016018014111610530;378;0000100078;
20.04.2024;1016;1045;341061;4702167;20.04.2024 17:11:24;822;1;4;104;1;3000;3000;02494471016018224111618840;304;0000100245;
20.04.2024;1016;1045;341062;4702265;20.04.2024 17:14:03;829;1;4;104;1;10000;10000;02494471016018294111620430;408;0000100109;
20.04.2024;1016;1045;341063;4702282;20.04.2024 17:14:30;835;1;4;104;1;3000;3000;02494471016018354111620700;249;0000100132;
20.04.2024;1016;1045;341064;4702834;20.04.2024 17:29:15;834;1;4;104;1;3000;3000;02494471016018344111629550;111;0000100225;
20.04.2024;1016;1045;341065;4703269;20.04.2024 17:41:12;834;1;4;104;1;3000;3000;02494471016018344111636720;111;0000100225;
20.04.2024;1016;1045;341066;4703493;20.04.2024 17:46:47;826;1;4;104;1;3000;3000;02494471016018264111640070;398;0000100163;
20.04.2024;1016;1045;341067;4703910;20.04.2024 17:58:01;804;1;4;104;1;3000;3000;02494471016018044111646810;399;0000100083;
20.04.2024;1016;1045;341068;4704259;20.04.2024 18:06:30;805;1;4;104;1;3000;3000;02494471016018054111651900;397;0000100237;
20.04.2024;1016;1045;341069;4704294;20.04.2024 18:07:26;826;1;4;104;1;4000;4000;02494471016018264111652460;398;0000100163;
20.04.2024;1016;1045;341070;4705375;20.04.2024 18:36:18;829;1;4;104;1;4500;4500;02494471016018294111669780;408;0000100109;
20.04.2024;1016;1045;341071;4705437;20.04.2024 18:37:59;830;1;4;104;1;3000;3000;02494471016018304111670790;396;0000100243;
20.04.2024;1016;1045;341072;4705705;20.04.2024 18:45:55;806;1;4;104;1;4500;4500;02494471016018064111675550;397;0000100081;
20.04.2024;1016;1045;341073;4705765;20.04.2024 18:47:28;829;1;4;104;1;3000;3000;02494471016018294111676480;408;0000100109;
20.04.2024;1016;1045;341074;4706101;20.04.2024 18:56:52;801;1;4;104;1;3000;3000;02494471016018014111682120;378;0000100078;
20.04.2024;1016;1045;341075;4706229;20.04.2024 19:00:06;805;1;4;104;1;3000;3000;02494471016018054111684060;397;0000100237;
20.04.2024;1016;1045;341076;4706346;20.04.2024 19:03:50;821;1;4;104;1;3000;3000;02494471016018214111686300;394;0000100155;
20.04.2024;1016;1045;341077;4707086;20.04.2024 19:25:06;806;1;4;104;1;3000;3000;02494471016018064111699060;397;0000100081;
20.04.2024;1016;1045;341078;4707142;20.04.2024 19:26:34;801;1;4;104;1;3000;3000;02494471016018014111699940;378;0000100078;
20.04.2024;1016;1045;341079;4707229;20.04.2024 19:29:12;801;1;4;104;1;3000;3000;02494471016018014111701520;378;0000100078;
20.04.2024;1016;1045;341080;4707313;20.04.2024 19:31:36;802;1;4;104;1;6000;6000;02494471016018024111702960;403;0000100119;
20.04.2024;1016;1045;341081;4707325;20.04.2024 19:31:56;834;1;4;104;1;3000;3000;02494471016018344111703160;111;0000100225;
20.04.2024;1016;1045;341082;4707361;20.04.2024 19:33:08;809;1;4;104;1;3000;3000;02494471016018094111703880;281;0000100054;
20.04.2024;1016;1045;341083;4707411;20.04.2024 19:34:27;804;1;4;104;1;3000;3000;02494471016018044111704670;399;0000100083;
20.04.2024;1016;1045;341084;4707461;20.04.2024 19:35:50;801;1;4;104;1;3000;3000;02494471016018014111705500;378;0000100078;
20.04.2024;1016;1045;341085;4707558;20.04.2024 19:38:46;803;1;4;104;1;4500;4500;02494471016018034111707260;396;0000100240;
20.04.2024;1016;1045;341086;4707670;20.04.2024 19:41:30;803;1;4;104;1;7500;7500;02494471016018034111708900;396;0000100240;
20.04.2024;1016;1045;341087;4707757;20.04.2024 19:44:03;804;1;4;104;1;3000;3000;02494471016018044111710430;399;0000100083;
20.04.2024;1016;1045;341088;4708659;20.04.2024 20:09:32;826;1;4;104;1;3000;3000;02494471016018264111725720;399;0000100042;
20.04.2024;1016;1045;341089;4709767;20.04.2024 20:43:30;806;1;4;104;1;3000;3000;02494471016018064111746100;398;0000100241;
20.04.2024;1016;1045;341090;4709912;20.04.2024 20:47:59;829;1;4;104;1;3000;3000;02494471016018294111748790;409;0000100073;
20.04.2024;1016;1045;341091;4710263;20.04.2024 20:58:35;823;1;4;104;1;4500;4500;02494471016018234111755150;400;0000100120;
20.04.2024;1016;1045;341092;4710295;20.04.2024 20:59:23;824;1;4;104;1;3000;3000;02494471016018244111755630;404;0000100238;
20.04.2024;1016;1045;341093;4710305;20.04.2024 20:59:49;802;1;4;104;1;4500;4500;02494471016018024111755890;404;0000100159;
20.04.2024;1016;1045;341094;4710411;20.04.2024 21:02:30;834;1;4;104;1;3000;3000;02494471016018344111757500;112;0000100137;
20.04.2024;1016;1045;341095;4710644;20.04.2024 21:08:48;824;1;4;104;1;4500;4500;02494471016018244111761280;404;0000100238;
20.04.2024;1016;1045;341096;4711093;20.04.2024 21:20:59;824;1;4;104;1;4500;4500;02494471016018244111768590;404;0000100238;
20.04.2024;1016;1045;341097;4711405;20.04.2024 21:30:09;820;1;4;104;1;3000;3000;02494471016018204111774090;230;0000100154;
20.04.2024;1016;1045;341098;4711913;20.04.2024 21:44:54;829;1;4;104;1;3000;3000;02494471016018294111782940;409;0000100073;
20.04.2024;1016;1045;341099;4711976;20.04.2024 21:46:27;803;1;4;104;1;3000;3000;02494471016018034111783870;397;0000100111;
20.04.2024;1016;1045;341100;4712043;20.04.2024 21:47:48;810;1;4;104;1;3000;3000;02494471016018104111784680;279;0000100142;
20.04.2024;1016;1045;341101;4712400;20.04.2024 21:56:20;805;1;4;104;1;3000;3000;02494471016018054111789800;398;0000100067;
20.04.2024;1016;1045;341102;4712705;20.04.2024 22:04:18;829;1;4;104;1;3000;3000;02494471016018294111794580;409;0000100073;
20.04.2024;1016;1045;341103;4712829;20.04.2024 22:07:26;805;1;4;104;1;4500;4500;02494471016018054111796460;398;0000100067;
20.04.2024;1016;1045;341104;4712971;20.04.2024 22:11:22;824;1;4;104;1;9000;9000;02494471016018244111798820;404;0000100238;
20.04.2024;1016;1045;341105;4713671;20.04.2024 22:31:54;829;1;4;104;1;3000;3000;02494471016018294111811140;409;0000100073;
20.04.2024;1016;1045;341106;4713964;20.04.2024 22:39:19;822;1;4;104;1;3000;3000;02494471016018224111815590;305;0000100173;
20.04.2024;1016;1045;341107;4714270;20.04.2024 22:48:05;804;1;4;104;1;3000;3000;02494471016018044111820850;400;0000100158;
20.04.2024;1016;1045;341108;4714367;20.04.2024 22:50:55;829;1;4;104;1;3000;3000;02494471016018294111822550;409;0000100073;
20.04.2024;1016;1045;341109;4714564;20.04.2024 22:56:41;826;1;4;104;1;6000;6000;02494471016018264111826010;399;0000100042;
