15.05.2024;CAP-240515.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
15.05.2024;1016;1045;390817;5892841;15.05.2024 12:31:55;818;1;4;104;1;6000;6000;02494471016018184136451150;503;0000100153;
15.05.2024;1016;1045;390818;5892898;15.05.2024 12:33:47;806;1;4;104;1;6000;6000;02494471016018064136452270;497;0000100198;
15.05.2024;1016;1045;390819;5892915;15.05.2024 12:34:23;826;1;4;104;1;6000;6000;02494471016018264136452630;497;0000100239;
15.05.2024;1016;1045;390820;5893035;15.05.2024 12:39:05;801;1;4;104;1;4500;4500;02494471016018014136455450;477;0000100044;
15.05.2024;1016;1045;390821;5893057;15.05.2024 12:39:47;837;1;4;104;1;4000;4000;02494471016018374136455870;281;0000100083;
15.05.2024;1016;1045;390822;5893178;15.05.2024 12:44:37;807;1;4;104;1;4000;4000;02494471016018074136458770;502;0000100063;
15.05.2024;1016;1045;390823;5893221;15.05.2024 12:46:01;826;1;4;104;1;3000;3000;02494471016018264136459610;497;0000100239;
15.05.2024;1016;1045;390824;5893500;15.05.2024 12:55:29;837;1;4;104;1;4000;4000;02494471016018374136465290;281;0000100083;
15.05.2024;1016;1045;390825;5893543;15.05.2024 12:57:58;820;1;4;104;1;3000;3000;02494471016018204136466780;304;0000100156;
15.05.2024;1016;1045;390826;5893731;15.05.2024 13:04:00;829;1;4;104;1;3000;3000;02494471016018294136470400;508;0000100098;
15.05.2024;1016;1045;390827;5893765;15.05.2024 13:05:03;805;1;4;104;1;3000;3000;02494471016018054136471030;495;0000100078;
15.05.2024;1016;1045;390828;5893963;15.05.2024 13:12:34;818;1;4;104;1;3000;3000;02494471016018184136475540;503;0000100153;
15.05.2024;1016;1045;390829;5894172;15.05.2024 13:22:33;829;1;4;104;1;4000;4000;02494471016018294136481530;508;0000100098;
15.05.2024;1016;1045;390830;5894180;15.05.2024 13:22:44;810;1;4;104;1;3000;3000;02494471016018104136481640;372;0000100103;
15.05.2024;1016;1045;390831;5894307;15.05.2024 13:25:45;801;1;4;104;1;3000;3000;02494471016018014136483450;478;0000100044;
15.05.2024;1016;1045;390832;5894493;15.05.2024 13:30:50;805;1;4;104;1;3000;3000;02494471016018054136486500;496;0000100078;
15.05.2024;1016;1045;390833;5894534;15.05.2024 13:32:00;821;1;4;104;1;3000;3000;02494471016018214136487200;494;0000100096;
15.05.2024;1016;1045;390834;5894640;15.05.2024 13:35:15;837;1;4;104;1;7000;7000;02494471016018374136489150;281;0000100083;
15.05.2024;1016;1045;390835;5894903;15.05.2024 13:41:41;810;1;4;104;1;3000;3000;02494471016018104136493010;373;0000100103;
15.05.2024;1016;1045;390836;5895410;15.05.2024 13:57:55;810;1;4;104;1;4500;4500;02494471016018104136502750;373;0000100103;
15.05.2024;1016;1045;390837;5895524;15.05.2024 14:01:07;837;1;4;104;1;4000;4000;02494471016018374136504670;282;0000100083;
15.05.2024;1016;1045;390838;5895682;15.05.2024 14:06:24;822;1;4;104;1;3000;3000;02494471016018224136507840;404;0000100245;
15.05.2024;1016;1045;390839;5895867;15.05.2024 14:11:53;836;1;4;104;1;3000;3000;02494471016018364136511130;493;0000100215;
15.05.2024;1016;1045;390840;5896261;15.05.2024 14:23:25;837;1;4;104;1;3000;3000;02494471016018374136518050;282;0000100083;
15.05.2024;1016;1045;390841;5896367;15.05.2024 14:26:28;825;1;4;104;1;3000;3000;02494471016018254136519880;505;0000100171;
15.05.2024;1016;1045;390842;5896588;15.05.2024 14:33:22;837;1;4;104;1;4000;4000;02494471016018374136524020;282;0000100083;
15.05.2024;1016;1045;390843;5896887;15.05.2024 14:43:27;805;1;4;104;1;4500;4500;02494471016018054136530070;496;0000100078;
15.05.2024;1016;1045;390844;5897220;15.05.2024 14:54:33;816;1;4;104;1;3000;3000;02494471016018164136536730;502;0000100091;
15.05.2024;1016;1045;390845;5897361;15.05.2024 14:59:23;809;1;4;104;1;3000;3000;02494471016018094136539630;379;0000100038;
15.05.2024;1016;1045;390846;5897467;15.05.2024 15:03:20;815;1;4;104;1;3000;3000;02494471016018154136542000;503;0000100110;
15.05.2024;1016;1045;390847;5897946;15.05.2024 15:21:52;837;1;4;104;1;3000;3000;02494471016018374136553120;282;0000100083;
15.05.2024;1016;1045;390848;5897976;15.05.2024 15:22:44;837;1;4;104;1;4000;4000;02494471016018374136553640;282;0000100083;
15.05.2024;1016;1045;390849;5898105;15.05.2024 15:28:07;830;1;4;104;1;3000;3000;02494471016018304136556870;496;0000100093;
15.05.2024;1016;1045;390850;5898163;15.05.2024 15:29:58;831;1;4;104;1;4000;4000;02494471016018314136557980;464;0000100032;
15.05.2024;1016;1045;390851;5898233;15.05.2024 15:32:37;835;1;4;104;1;3000;3000;02494471016018354136559570;310;0000100095;
15.05.2024;1016;1045;390852;5898401;15.05.2024 15:38:35;815;1;4;104;1;3000;3000;02494471016018154136563150;503;0000100110;
15.05.2024;1016;1045;390853;5898418;15.05.2024 15:39:09;825;1;4;104;1;3000;3000;02494471016018254136563490;505;0000100171;
15.05.2024;1016;1045;390854;5898576;15.05.2024 15:43:40;836;1;4;104;1;3000;3000;02494471016018364136566200;493;0000100215;
15.05.2024;1016;1045;390855;5898882;15.05.2024 15:52:52;801;1;4;104;1;3000;3000;02494471016018014136571720;478;0000100044;
15.05.2024;1016;1045;390856;5899010;15.05.2024 15:56:37;821;1;4;104;1;3000;3000;02494471016018214136573970;494;0000100096;
15.05.2024;1016;1045;390857;5899062;15.05.2024 15:58:00;835;1;4;104;1;4000;4000;02494471016018354136574800;310;0000100095;
15.05.2024;1016;1045;390858;5899072;15.05.2024 15:58:25;822;1;4;104;1;3000;3000;02494471016018224136575050;404;0000100245;
15.05.2024;1016;1045;390859;5899095;15.05.2024 15:59:00;803;1;4;104;1;3000;3000;02494471016018034136575400;497;0000100069;
15.05.2024;1016;1045;390860;5899164;15.05.2024 16:01:00;803;1;4;104;1;3000;3000;02494471016018034136576600;497;0000100069;
15.05.2024;1016;1045;390861;5899700;15.05.2024 16:18:54;836;1;4;104;1;6000;6000;02494471016018364136587340;493;0000100215;
15.05.2024;1016;1045;390862;5899893;15.05.2024 16:25:45;835;1;4;104;1;4000;4000;02494471016018354136591450;310;0000100095;
15.05.2024;1016;1045;390863;5899932;15.05.2024 16:26:50;806;1;4;104;1;6000;6000;02494471016018064136592100;498;0000100198;
15.05.2024;1016;1045;390864;5899983;15.05.2024 16:28:17;837;1;4;104;1;4000;4000;02494471016018374136592970;282;0000100083;
