24.05.2024;CAP-240524.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
24.05.2024;1016;1045;403943;6356160;24.05.2024 19:22:31;802;1;4;104;1;3000;3000;02494471016018024145697510;539;0000100083;
24.05.2024;1016;1045;403944;6357208;24.05.2024 20:09:43;803;1;4;104;1;3000;3000;02494471016018034145725830;534;0000100069;
24.05.2024;1016;1045;403945;6358543;24.05.2024 20:54:21;810;1;4;104;1;3000;3000;02494471016018104145752610;410;0000100138;
24.05.2024;1016;1045;403946;6358566;24.05.2024 20:55:20;829;1;4;104;1;4500;4500;02494471016018294145753200;545;0000100236;
24.05.2024;1016;1045;403947;6358684;24.05.2024 21:00:04;806;1;4;104;1;4000;4000;02494471016018064145756040;535;0000100148;
24.05.2024;1016;1045;403948;6358698;24.05.2024 21:00:39;810;1;4;104;1;6000;6000;02494471016018104145756390;410;0000100138;
24.05.2024;1016;1045;403949;6354855;24.05.2024 18:36:59;816;1;4;104;1;4500;4500;02494471016018164145670190;539;0000100153;
24.05.2024;1016;1045;403950;6354871;24.05.2024 18:37:28;816;1;4;104;1;3000;3000;02494471016018164145670480;539;0000100153;
24.05.2024;1016;1045;403951;6354901;24.05.2024 18:38:27;816;1;4;104;1;3000;3000;02494471016018164145671070;539;0000100153;
24.05.2024;1016;1045;403952;6355015;24.05.2024 18:42:58;816;1;4;104;1;3000;3000;02494471016018164145673780;539;0000100153;
24.05.2024;1016;1045;403953;6355509;24.05.2024 19:01:27;816;1;4;104;1;4500;4500;02494471016018164145684870;539;0000100153;
24.05.2024;1016;1045;403954;6355415;24.05.2024 18:58:00;816;1;4;104;1;3000;3000;02494471016018164145682800;539;0000100153;
24.05.2024;1016;1045;403955;6355809;24.05.2024 19:11:15;816;1;4;104;1;3000;3000;02494471016018164145690750;539;0000100153;
24.05.2024;1016;1045;403956;6355823;24.05.2024 19:11:43;816;1;4;104;1;4500;4500;02494471016018164145691030;539;0000100153;
24.05.2024;1016;1045;403957;6356141;24.05.2024 19:21:42;816;1;4;104;1;3000;3000;02494471016018164145697020;539;0000100153;
24.05.2024;1016;1045;403958;6356451;24.05.2024 19:36:08;816;1;4;104;1;3000;3000;02494471016018164145705680;539;0000100153;
24.05.2024;1016;1045;403959;6356740;24.05.2024 19:51:15;816;1;4;104;1;4500;4500;02494471016018164145714750;539;0000100153;
24.05.2024;1016;1045;403960;6356778;24.05.2024 19:53:05;816;1;4;104;1;3000;3000;02494471016018164145715850;539;0000100153;
24.05.2024;1016;1045;403961;6356943;24.05.2024 20:00:25;816;1;4;104;1;3000;3000;02494471016018164145720250;540;0000100242;
24.05.2024;1016;1045;403962;6356961;24.05.2024 20:01:01;816;1;4;104;1;3000;3000;02494471016018164145720610;540;0000100242;
24.05.2024;1016;1045;403963;6357230;24.05.2024 20:10:23;816;1;4;104;1;3000;3000;02494471016018164145726230;540;0000100242;
24.05.2024;1016;1045;403964;6357142;24.05.2024 20:07:07;816;1;4;104;1;3000;3000;02494471016018164145724270;540;0000100242;
24.05.2024;1016;1045;403965;6357780;24.05.2024 20:28:12;816;1;4;104;1;3000;3000;02494471016018164145736920;540;0000100242;
24.05.2024;1016;1045;403966;6357820;24.05.2024 20:29:22;816;1;4;104;1;6000;6000;02494471016018164145737620;540;0000100242;
24.05.2024;1016;1045;403967;6358082;24.05.2024 20:37:55;816;1;4;104;1;3000;3000;02494471016018164145742750;540;0000100242;
24.05.2024;1016;1045;403968;6358251;24.05.2024 20:44:19;816;1;4;104;1;4000;4000;02494471016018164145746590;540;0000100242;
24.05.2024;1016;1045;403969;6358301;24.05.2024 20:45:53;816;1;4;104;1;3000;3000;02494471016018164145747530;540;0000100242;
24.05.2024;1016;1045;403970;6358360;24.05.2024 20:47:44;816;1;4;104;1;6000;6000;02494471016018164145748640;540;0000100242;
24.05.2024;1016;1045;403971;6358420;24.05.2024 20:49:54;816;1;4;104;1;3000;3000;02494471016018164145749940;540;0000100242;
24.05.2024;1016;1045;403972;6358544;24.05.2024 20:54:25;816;1;4;104;1;3000;3000;02494471016018164145752650;540;0000100242;
24.05.2024;1016;1045;403973;6358895;24.05.2024 21:10:03;823;1;4;104;1;3000;3000;02494471016018234145762030;538;0000100232;
24.05.2024;1016;1045;403974;6358947;24.05.2024 21:12:42;802;1;4;104;1;6000;6000;02494471016018024145763620;540;0000100042;
24.05.2024;1016;1045;403975;6358989;24.05.2024 21:14:26;804;1;4;104;1;3000;3000;02494471016018044145764660;538;0000100235;
24.05.2024;1016;1045;403976;6359078;24.05.2024 21:18:45;810;1;4;104;1;3000;3000;02494471016018104145767250;410;0000100138;
24.05.2024;1016;1045;403977;6359791;24.05.2024 21:48:07;822;1;4;104;1;3000;3000;02494471016018224145784870;442;0000100173;
24.05.2024;1016;1045;403978;6360599;24.05.2024 22:18:48;801;1;4;104;1;3000;3000;02494471016018014145803280;514;0000100082;
24.05.2024;1016;1045;403979;6361117;24.05.2024 22:39:46;823;1;4;104;1;3000;3000;02494471016018234145815860;538;0000100232;
24.05.2024;1016;1045;403980;6361120;24.05.2024 22:39:48;817;1;4;104;1;5000;5000;02494471016018174145815880;534;0000100124;
24.05.2024;1016;1045;403981;6361204;24.05.2024 22:42:23;805;1;4;104;1;3000;3000;02494471016018054145817430;533;0000100131;
24.05.2024;1016;1045;402841;6327399;24.05.2024 00:05:29;803;1;4;104;1;3000;3000;02494471016018034145003290;531;0000100199;
24.05.2024;1016;1045;402842;6329572;24.05.2024 01:15:02;805;1;4;104;1;4500;4500;02494471016018054145045020;530;0000100082;
24.05.2024;1016;1045;402843;6330086;24.05.2024 01:31:45;802;1;4;104;1;3000;3000;02494471016018024145055050;537;0000100084;
24.05.2024;1016;1045;402844;6330225;24.05.2024 01:36:46;809;1;4;104;1;3000;3000;02494471016018094145058060;411;0000100119;
24.05.2024;1016;1045;402845;6330314;24.05.2024 01:40:52;836;1;4;104;1;3000;3000;02494471016018364145060520;527;0000100137;
24.05.2024;1016;1045;402846;6330326;24.05.2024 01:41:15;831;1;4;104;1;8000;8000;02494471016018314145060750;498;0000100234;
24.05.2024;1016;1045;402847;6330330;24.05.2024 01:41:37;824;1;4;104;1;6000;6000;02494471016018244145060970;539;0000100066;
24.05.2024;1016;1045;402848;6330341;24.05.2024 01:41:52;804;1;4;104;1;3000;3000;02494471016018044145061120;535;0000100131;
24.05.2024;1016;1045;402849;6331124;24.05.2024 02:05:58;822;1;4;104;1;6000;6000;02494471016018224145075580;439;0000100173;
24.05.2024;1016;1045;402850;6331190;24.05.2024 02:07:50;828;1;4;104;1;3000;3000;02494471016018284145076700;521;0000100152;
24.05.2024;1016;1045;403982;6361522;24.05.2024 22:53:47;809;1;4;104;1;3000;3000;02494471016018094145824280;414;0000100099;
24.05.2024;1016;1045;403983;6361678;24.05.2024 22:59:04;825;1;4;104;1;3000;3000;02494471016018254145827440;543;0000100212;
24.05.2024;1016;1045;403984;6362091;24.05.2024 23:11:50;830;1;4;104;1;3000;3000;02494471016018304145835100;533;0000100246;
24.05.2024;1016;1045;403985;6362189;24.05.2024 23:15:05;802;1;4;104;1;3000;3000;02494471016018024145837050;540;0000100042;
24.05.2024;1016;1045;403986;6362425;24.05.2024 23:22:02;821;1;4;104;1;3000;3000;02494471016018214145841220;531;0000100108;
24.05.2024;1016;1045;403987;6362750;24.05.2024 23:30:46;824;1;4;104;1;3000;3000;02494471016018244145846460;542;0000100234;
24.05.2024;1016;1045;403988;6362805;24.05.2024 23:32:15;801;1;4;104;1;3000;3000;02494471016018014145847350;514;0000100082;
24.05.2024;1016;1045;403989;6362934;24.05.2024 23:35:50;821;1;4;104;1;4500;4500;02494471016018214145849500;531;0000100108;
24.05.2024;1016;1045;403990;6363332;24.05.2024 23:45:02;801;1;4;104;1;3000;3000;02494471016018014145855020;514;0000100082;
24.05.2024;1016;1045;403991;6363479;24.05.2024 23:48:46;836;1;4;104;1;3000;3000;02494471016018364145857260;530;0000100073;
24.05.2024;1016;1045;403992;6363697;24.05.2024 23:54:40;829;1;4;104;1;3000;3000;02494471016018294145860800;545;0000100236;
24.05.2024;1016;1045;403993;6363889;24.05.2024 23:59:11;824;1;4;104;1;3000;3000;02494471016018244145863510;542;0000100234;
24.05.2024;1016;1045;403994;6327409;24.05.2024 00:05:50;826;1;4;104;1;3000;3000;02494471016018264145003500;531;0000100207;
24.05.2024;1016;1045;403995;6327492;24.05.2024 00:08:05;809;1;4;104;1;4500;4500;02494471016018094145004850;410;0000100158;
24.05.2024;1016;1045;403996;6328082;24.05.2024 00:24:24;803;1;4;104;1;3000;3000;02494471016018034145014640;531;0000100199;
24.05.2024;1016;1045;403997;6328669;24.05.2024 00:41:36;816;1;4;104;1;3000;3000;02494471016018164145024960;536;0000100148;
24.05.2024;1016;1045;403998;6329177;24.05.2024 01:00:31;803;1;4;104;1;3000;3000;02494471016018034145036310;532;0000100022;
24.05.2024;1016;1045;403999;6329333;24.05.2024 01:06:21;829;1;4;104;1;3000;3000;02494471016018294145039810;542;0000100232;
24.05.2024;1016;1045;404000;6329909;24.05.2024 01:26:05;826;1;4;104;1;3000;3000;02494471016018264145051650;532;0000100207;
24.05.2024;1016;1045;404001;6329949;24.05.2024 01:27:32;826;1;4;104;1;3000;3000;02494471016018264145052520;532;0000100207;
24.05.2024;1016;1045;404002;6330017;24.05.2024 01:29:31;829;1;4;104;1;4500;4500;02494471016018294145053710;542;0000100232;
24.05.2024;1016;1045;404003;6330316;24.05.2024 01:40:55;816;1;4;104;1;3000;3000;02494471016018164145060550;537;0000100148;
24.05.2024;1016;1045;404004;6330318;24.05.2024 01:40:59;825;1;4;104;1;3000;3000;02494471016018254145060590;540;0000100185;
24.05.2024;1016;1045;404005;6330320;24.05.2024 01:41:02;802;1;4;104;1;4500;4500;02494471016018024145060620;537;0000100084;
24.05.2024;1016;1045;404006;6330337;24.05.2024 01:41:48;823;1;4;104;1;3000;3000;02494471016018234145061080;535;0000100212;
24.05.2024;1016;1045;404007;6330643;24.05.2024 01:51:03;803;1;4;104;1;4500;4500;02494471016018034145066630;532;0000100022;
24.05.2024;1016;1045;404008;6331054;24.05.2024 02:03:50;803;1;4;104;1;6000;6000;02494471016018034145074300;532;0000100022;
