05.06.2024;CAP-240605.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
05.06.2024;1016;1045;423520;6863998;05.06.2024 07:55:50;826;1;4;104;1;3000;3000;02494471016018264157285500;580;0000100207;
05.06.2024;1016;1045;423521;6864014;05.06.2024 07:56:22;830;1;4;104;1;3000;3000;02494471016018304157285820;578;0000100232;
05.06.2024;1016;1045;423522;6864458;05.06.2024 08:11:43;831;1;4;104;1;4500;4500;02494471016018314157295030;547;0000100108;
05.06.2024;1016;1045;423523;6864775;05.06.2024 08:23:10;821;1;4;104;1;3000;3000;02494471016018214157301900;577;0000100110;
05.06.2024;1016;1045;423524;6864903;05.06.2024 08:27:00;826;1;4;104;1;4000;4000;02494471016018264157304200;581;0000100109;
05.06.2024;1016;1045;423525;6865644;05.06.2024 08:49:39;828;1;4;104;1;6000;6000;02494471016018284157317790;570;0000100044;
05.06.2024;1016;1045;423526;6866043;05.06.2024 09:02:38;835;1;4;104;1;4000;4000;02494471016018354157325580;371;0000100039;
05.06.2024;1016;1045;423527;6866345;05.06.2024 09:12:01;837;1;4;104;1;3000;3000;02494471016018374157331210;365;0000100091;
05.06.2024;1016;1045;423528;6866878;05.06.2024 09:28:53;809;1;4;104;1;3000;3000;02494471016018094157341330;461;0000100038;
05.06.2024;1016;1045;423529;6866928;05.06.2024 09:30:49;803;1;4;104;1;3000;3000;02494471016018034157342490;581;0000100157;
05.06.2024;1016;1045;423530;6867342;05.06.2024 09:47:01;803;1;4;104;1;3000;3000;02494471016018034157352210;581;0000100157;
05.06.2024;1016;1045;423531;6867487;05.06.2024 09:52:41;830;1;4;104;1;4000;4000;02494471016018304157355610;579;0000100168;
05.06.2024;1016;1045;423532;6867672;05.06.2024 09:59:49;804;1;4;104;1;3000;3000;02494471016018044157359890;584;0000100081;
05.06.2024;1016;1045;423533;6867816;05.06.2024 10:05:53;816;1;4;104;1;3000;3000;02494471016018164157363530;586;0000100153;
05.06.2024;1016;1045;423534;6868160;05.06.2024 10:20:04;824;1;4;104;1;4000;4000;02494471016018244157372040;588;0000100098;
05.06.2024;1016;1045;423535;6869043;05.06.2024 10:51:27;815;1;4;104;1;3000;3000;02494471016018154157390870;586;0000100215;
05.06.2024;1016;1045;423536;6869316;05.06.2024 10:59:58;807;1;4;104;1;3000;3000;02494471016018074157395980;586;0000100033;
05.06.2024;1016;1045;423537;6869382;05.06.2024 11:02:02;810;1;4;104;1;3000;3000;02494471016018104157397220;456;0000100119;
05.06.2024;1016;1045;423538;6869394;05.06.2024 11:02:18;804;1;4;104;1;3000;3000;02494471016018044157397380;584;0000100081;
05.06.2024;1016;1045;423539;6869650;05.06.2024 11:10:19;806;1;4;104;1;3000;3000;02494471016018064157402190;581;0000100190;
05.06.2024;1016;1045;423540;6869873;05.06.2024 11:16:04;806;1;4;104;1;50000;50000;02494471016018064157405640;581;0000100190;
05.06.2024;1016;1045;423541;6869922;05.06.2024 11:17:15;818;1;4;104;1;3000;3000;02494471016018184157406350;587;0000100043;
05.06.2024;1016;1045;423542;6870209;05.06.2024 11:25:52;802;1;4;104;1;4500;4500;02494471016018024157411520;586;0000100083;
