25.04.2024;CAP-240425.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
25.04.2024;1016;1045;351928;4896768;25.04.2024 13:55:23;822;1;4;104;1;3000;3000;02494471016018224116501230;324;0000100245;
25.04.2024;1016;1045;351929;4896854;25.04.2024 13:58:09;815;1;4;104;1;3000;3000;02494471016018154116502890;421;0000100090;
25.04.2024;1016;1045;351930;4896951;25.04.2024 14:01:34;804;1;4;104;1;3000;3000;02494471016018044116504940;419;0000100208;
25.04.2024;1016;1045;351931;4897144;25.04.2024 14:08:52;815;1;4;104;1;4500;4500;02494471016018154116509320;422;0000100153;
25.04.2024;1016;1045;351932;4897282;25.04.2024 14:13:45;805;1;4;104;1;3000;3000;02494471016018054116512250;417;0000100168;
25.04.2024;1016;1045;351933;4897887;25.04.2024 14:35:04;807;1;4;104;1;3000;3000;02494471016018074116525040;423;0000100078;
25.04.2024;1016;1045;351934;4898166;25.04.2024 14:44:23;804;1;4;104;1;4000;4000;02494471016018044116530630;419;0000100208;
25.04.2024;1016;1045;351935;4898216;25.04.2024 14:45:53;801;1;4;104;1;3000;3000;02494471016018014116531530;398;0000100091;
25.04.2024;1016;1045;351936;4898252;25.04.2024 14:47:05;801;1;4;104;1;3000;3000;02494471016018014116532250;398;0000100091;
25.04.2024;1016;1045;351937;4898254;25.04.2024 14:47:11;834;1;4;104;1;4500;4500;02494471016018344116532310;128;0000100230;
25.04.2024;1016;1045;351938;4898653;25.04.2024 15:01:27;815;1;4;104;1;5000;5000;02494471016018154116540870;422;0000100153;
25.04.2024;1016;1045;351939;4898814;25.04.2024 15:06:38;804;1;4;104;1;3000;3000;02494471016018044116543980;419;0000100208;
25.04.2024;1016;1045;351940;4898968;25.04.2024 15:11:47;824;1;4;104;1;4500;4500;02494471016018244116547070;423;0000100032;
25.04.2024;1016;1045;351941;4899093;25.04.2024 15:16:40;802;1;4;104;1;3000;3000;02494471016018024116550000;423;0000100198;
25.04.2024;1016;1045;351942;4899307;25.04.2024 15:25:16;824;1;4;104;1;3000;3000;02494471016018244116555160;423;0000100032;
25.04.2024;1016;1045;351943;4899367;25.04.2024 15:27:59;835;1;4;104;1;3000;3000;02494471016018354116556790;261;0000100155;
25.04.2024;1016;1045;351944;4899526;25.04.2024 15:33:28;807;1;4;104;1;3000;3000;02494471016018074116560080;423;0000100078;
25.04.2024;1016;1045;351945;4899809;25.04.2024 15:42:22;805;1;4;104;1;3000;3000;02494471016018054116565420;417;0000100168;
25.04.2024;1016;1045;351946;4899892;25.04.2024 15:44:52;806;1;4;104;1;3000;3000;02494471016018064116566920;417;0000100083;
25.04.2024;1016;1045;351947;4899916;25.04.2024 15:45:44;827;1;4;104;1;3000;3000;02494471016018274116567440;208;0000100098;
25.04.2024;1016;1045;351948;4899934;25.04.2024 15:46:27;822;1;4;104;1;6000;6000;02494471016018224116567870;324;0000100245;
25.04.2024;1016;1045;351949;4899947;25.04.2024 15:46:53;829;1;4;104;1;3000;3000;02494471016018294116568130;428;0000100239;
25.04.2024;1016;1045;351950;4900120;25.04.2024 15:51:57;802;1;4;104;1;3000;3000;02494471016018024116571170;423;0000100198;
25.04.2024;1016;1045;351951;4900231;25.04.2024 15:55:45;807;1;4;104;1;4000;4000;02494471016018074116573450;423;0000100078;
25.04.2024;1016;1045;351952;4900738;25.04.2024 16:11:15;805;1;4;104;1;3000;3000;02494471016018054116582750;417;0000100168;
25.04.2024;1016;1045;351953;4900858;25.04.2024 16:15:39;815;1;4;104;1;6000;6000;02494471016018154116585390;422;0000100153;
25.04.2024;1016;1045;351954;4900921;25.04.2024 16:17:58;804;1;4;104;1;3000;3000;02494471016018044116586780;419;0000100208;
25.04.2024;1016;1045;351955;4901460;25.04.2024 16:36:45;820;1;4;104;1;4500;4500;02494471016018204116598050;244;0000100156;
25.04.2024;1016;1045;351956;4901625;25.04.2024 16:42:11;825;1;4;104;1;3000;3000;02494471016018254116601310;424;0000100039;
25.04.2024;1016;1045;351957;4901811;25.04.2024 16:47:59;804;1;4;104;1;4500;4500;02494471016018044116604790;419;0000100208;
25.04.2024;1016;1045;351958;4901980;25.04.2024 16:53:47;822;1;4;104;1;3000;3000;02494471016018224116608270;324;0000100245;
25.04.2024;1016;1045;351959;4902343;25.04.2024 17:04:54;834;1;4;104;1;4000;4000;02494471016018344116614940;128;0000100230;
25.04.2024;1016;1045;351960;4902614;25.04.2024 17:13:09;804;1;4;104;1;3000;3000;02494471016018044116619890;419;0000100208;
25.04.2024;1016;1045;351961;4902647;25.04.2024 17:13:55;805;1;4;104;1;3000;3000;02494471016018054116620350;417;0000100168;
25.04.2024;1016;1045;351962;4902651;25.04.2024 17:14:01;836;1;4;104;1;3000;3000;02494471016018364116620410;413;0000100194;
25.04.2024;1016;1045;351963;4902688;25.04.2024 17:15:03;810;1;4;104;1;3000;3000;02494471016018104116621030;296;0000100033;
25.04.2024;1016;1045;351964;4902821;25.04.2024 17:18:29;801;1;4;104;1;3000;3000;02494471016018014116623090;398;0000100091;
25.04.2024;1016;1045;351965;4902921;25.04.2024 17:21:25;801;1;4;104;1;3000;3000;02494471016018014116624850;398;0000100091;
25.04.2024;1016;1045;351966;4903040;25.04.2024 17:24:27;807;1;4;104;1;4000;4000;02494471016018074116626670;423;0000100078;
25.04.2024;1016;1045;352006;4908781;25.04.2024 20:36:24;802;1;4;104;1;3000;3000;02494471016018024116741840;424;0000100067;
25.04.2024;1016;1045;352007;4908849;25.04.2024 20:38:32;825;1;4;104;1;3000;3000;02494471016018254116743120;425;0000100223;
25.04.2024;1016;1045;352008;4908928;25.04.2024 20:40:54;806;1;4;104;1;3000;3000;02494471016018064116744540;418;0000100082;
25.04.2024;1016;1045;352009;4909149;25.04.2024 20:47:42;831;1;4;104;1;3000;3000;02494471016018314116748620;385;0000100232;
25.04.2024;1016;1045;352010;4909240;25.04.2024 20:50:20;824;1;4;104;1;4000;4000;02494471016018244116750200;424;0000100231;
25.04.2024;1016;1045;352011;4909429;25.04.2024 20:56:05;807;1;4;104;1;6000;6000;02494471016018074116753650;424;0000100235;
25.04.2024;1016;1045;352012;4909626;25.04.2024 21:02:08;801;1;4;104;1;3000;3000;02494471016018014116757280;399;0000100022;
25.04.2024;1016;1045;352013;4909812;25.04.2024 21:08:59;801;1;4;104;1;6000;6000;02494471016018014116761390;399;0000100022;
25.04.2024;1016;1045;352014;4909826;25.04.2024 21:09:33;806;1;4;104;1;4500;4500;02494471016018064116761730;418;0000100082;
25.04.2024;1016;1045;352015;4909979;25.04.2024 21:14:35;803;1;4;104;1;6000;6000;02494471016018034116764750;417;0000100207;
25.04.2024;1016;1045;352016;4910001;25.04.2024 21:15:06;804;1;4;104;1;3000;3000;02494471016018044116765060;420;0000100199;
25.04.2024;1016;1045;352017;4910085;25.04.2024 21:17:28;803;1;4;104;1;3000;3000;02494471016018034116766480;417;0000100207;
25.04.2024;1016;1045;352018;4910132;25.04.2024 21:19:04;805;1;4;104;1;6000;6000;02494471016018054116767440;418;0000100152;
25.04.2024;1016;1045;352019;4910289;25.04.2024 21:23:15;810;1;4;104;1;3000;3000;02494471016018104116769950;297;0000100138;
25.04.2024;1016;1045;352020;4910477;25.04.2024 21:28:20;805;1;4;104;1;3000;3000;02494471016018054116773000;418;0000100152;
25.04.2024;1016;1045;352021;4910800;25.04.2024 21:38:06;804;1;4;104;1;3000;3000;02494471016018044116778860;420;0000100199;
25.04.2024;1016;1045;352022;4910992;25.04.2024 21:44:19;804;1;4;104;1;4500;4500;02494471016018044116782590;420;0000100199;
25.04.2024;1016;1045;352023;4911034;25.04.2024 21:45:31;831;1;4;104;1;5000;5000;02494471016018314116783310;385;0000100232;
25.04.2024;1016;1045;352024;4911197;25.04.2024 21:51:12;828;1;4;104;1;3000;3000;02494471016018284116786720;407;0000100234;
25.04.2024;1016;1045;352025;4911354;25.04.2024 21:55:54;806;1;4;104;1;4500;4500;02494471016018064116789540;418;0000100082;
25.04.2024;1016;1045;352026;4911599;25.04.2024 22:04:37;822;1;4;104;1;8000;8000;02494471016018224116794770;325;0000100173;
25.04.2024;1016;1045;352027;4912022;25.04.2024 22:20:12;816;1;4;104;1;3000;3000;02494471016018164116804120;423;0000100024;
25.04.2024;1016;1045;352028;4912318;25.04.2024 22:31:01;822;1;4;104;1;3000;3000;02494471016018224116810610;325;0000100173;
25.04.2024;1016;1045;352029;4912620;25.04.2024 22:41:22;810;1;4;104;1;3000;3000;02494471016018104116816820;297;0000100138;
25.04.2024;1016;1045;352030;4912696;25.04.2024 22:44:16;804;1;4;104;1;3000;3000;02494471016018044116818560;420;0000100199;
