10.03.2024;CAP-240310.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
10.03.2024;1016;1045;250048;2374990;10.03.2024 20:36:18;824;1;4;104;1;3000;3000;02494471016018244070741780;237;0000100106;
10.03.2024;1016;1045;250049;2375027;10.03.2024 20:37:26;828;1;4;104;1;3000;3000;02494471016018284070742460;224;0000100096;
10.03.2024;1016;1045;250050;2375128;10.03.2024 20:40:50;815;1;4;104;1;3000;3000;02494471016018154070744500;237;0000100227;
10.03.2024;1016;1045;250051;2375205;10.03.2024 20:43:43;824;1;4;104;1;7500;7500;02494471016018244070746230;237;0000100106;
10.03.2024;1016;1045;250052;2375259;10.03.2024 20:45:30;805;1;4;104;1;3000;3000;02494471016018054070747300;234;0000100236;
10.03.2024;1016;1045;250053;2375457;10.03.2024 20:52:30;806;1;4;104;1;4000;4000;02494471016018064070751500;233;0000100067;
10.03.2024;1016;1045;250054;2375468;10.03.2024 20:52:52;805;1;4;104;1;3000;3000;02494471016018054070751720;234;0000100236;
10.03.2024;1016;1045;250055;2375513;10.03.2024 20:54:33;806;1;4;104;1;4500;4500;02494471016018064070752730;233;0000100067;
10.03.2024;1016;1045;250056;2375883;10.03.2024 21:06:40;822;1;4;104;1;3000;3000;02494471016018224070760000;141;0000100173;
10.03.2024;1016;1045;250057;2376313;10.03.2024 21:22:10;825;1;4;104;1;6000;6000;02494471016018254070769300;241;0000100111;
10.03.2024;1016;1045;250058;2376324;10.03.2024 21:22:35;825;1;4;104;1;3000;3000;02494471016018254070769550;241;0000100111;
10.03.2024;1016;1045;250059;2376358;10.03.2024 21:23:39;828;1;4;104;1;3000;3000;02494471016018284070770190;225;0000100226;
10.03.2024;1016;1045;250060;2376369;10.03.2024 21:24:09;829;1;4;104;1;3000;3000;02494471016018294070770490;244;0000100066;
10.03.2024;1016;1045;250061;2376442;10.03.2024 21:26:24;803;1;4;104;1;4500;4500;02494471016018034070771840;233;0000100232;
10.03.2024;1016;1045;250062;2376483;10.03.2024 21:27:41;828;1;4;104;1;3000;3000;02494471016018284070772610;225;0000100226;
10.03.2024;1016;1045;250063;2376674;10.03.2024 21:35:24;825;1;4;104;1;4500;4500;02494471016018254070777240;241;0000100111;
10.03.2024;1016;1045;250064;2376705;10.03.2024 21:36:15;825;1;4;104;1;3000;3000;02494471016018254070777750;241;0000100111;
10.03.2024;1016;1045;250065;2376762;10.03.2024 21:38:20;806;1;4;104;1;6000;6000;02494471016018064070779000;233;0000100067;
10.03.2024;1016;1045;250066;2376775;10.03.2024 21:38:37;825;1;4;104;1;3000;3000;02494471016018254070779170;241;0000100111;
10.03.2024;1016;1045;250067;2376879;10.03.2024 21:42:25;837;1;4;104;1;3000;3000;02494471016018374070781450;17;0000100160;
10.03.2024;1016;1045;250068;2376936;10.03.2024 21:44:16;828;1;4;104;1;3000;3000;02494471016018284070782560;225;0000100226;
10.03.2024;1016;1045;250069;2377250;10.03.2024 21:55:04;826;1;4;104;1;4500;4500;02494471016018264070789040;235;0000100238;
10.03.2024;1016;1045;250070;2377468;10.03.2024 22:03:20;822;1;4;104;1;4500;4500;02494471016018224070794000;141;0000100173;
10.03.2024;1016;1045;250071;2377845;10.03.2024 22:17:59;822;1;4;104;1;6000;6000;02494471016018224070802790;141;0000100173;
10.03.2024;1016;1045;250072;2377951;10.03.2024 22:21:37;818;1;4;104;1;4000;4000;02494471016018184070804970;241;0000100124;
10.03.2024;1016;1045;250073;2378012;10.03.2024 22:23:26;826;1;4;104;1;4000;4000;02494471016018264070806060;235;0000100238;
