30.04.2024;CAP-240430.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
30.04.2024;1016;1045;362881;5285610;30.04.2024 00:09:13;806;1;4;104;1;4000;4000;02494471016018064121005530;434;0000100082;
30.04.2024;1016;1045;362882;5285892;30.04.2024 00:16:27;809;1;4;104;1;3000;3000;02494471016018094121009870;317;0000100138;
30.04.2024;1016;1045;362883;5286040;30.04.2024 00:18:46;827;1;4;104;1;3000;3000;02494471016018274121011260;220;0000100152;
30.04.2024;1016;1045;362884;5286292;30.04.2024 00:24:28;822;1;4;104;1;3000;3000;02494471016018224121014680;341;0000100173;
30.04.2024;1016;1045;362885;5286316;30.04.2024 00:25:12;817;1;4;104;1;5000;5000;02494471016018174121015120;433;0000100060;
30.04.2024;1016;1045;362886;5286453;30.04.2024 00:28:46;802;1;4;104;1;6000;6000;02494471016018024121017260;440;0000100056;
30.04.2024;1016;1045;362887;5287217;30.04.2024 00:46:51;823;1;4;104;1;3000;3000;02494471016018234121028110;437;0000100185;
30.04.2024;1016;1045;362888;5287593;30.04.2024 00:56:00;806;1;4;104;1;4000;4000;02494471016018064121033600;434;0000100082;
30.04.2024;1016;1045;362889;5287804;30.04.2024 00:59:25;807;1;4;104;1;3000;3000;02494471016018074121035650;440;0000100024;
30.04.2024;1016;1045;362890;5287959;30.04.2024 01:02:48;802;1;4;104;1;3000;3000;02494471016018024121037680;440;0000100056;
30.04.2024;1016;1045;362891;5288095;30.04.2024 01:05:36;823;1;4;104;1;6000;6000;02494471016018234121039360;437;0000100185;
30.04.2024;1016;1045;362892;5288167;30.04.2024 01:06:25;805;1;4;104;1;3000;3000;02494471016018054121039850;433;0000100067;
30.04.2024;1016;1045;362893;5288376;30.04.2024 01:11:12;825;1;4;104;1;3000;3000;02494471016018254121042720;442;0000100171;
30.04.2024;1016;1045;362894;5288418;30.04.2024 01:11:55;804;1;4;104;1;3000;3000;02494471016018044121043150;436;0000100199;
30.04.2024;1016;1045;362895;5288935;30.04.2024 01:22:46;815;1;4;104;1;3000;3000;02494471016018154121049660;440;0000100068;
30.04.2024;1016;1045;362896;5288944;30.04.2024 01:22:49;806;1;4;104;1;3000;3000;02494471016018064121049690;434;0000100082;
30.04.2024;1016;1045;362897;5289323;30.04.2024 01:28:30;829;1;4;104;1;3000;3000;02494471016018294121053100;446;0000100066;
