04.03.2024;CAP-240304.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701837;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701838;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701839;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701840;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701841;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701842;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701843;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701844;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701845;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701846;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701847;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701848;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701849;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701850;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701851;78;0000100224;
04.03.2024;1016;1045;228259;2077299;04.03.2024 16:18:31;808;6;0;600;1;450000;4500;02494471016068241701852;78;0000100224;
