15.03.2024;CAP-240315.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
15.03.2024;1016;1045;257493;2554909;15.03.2024 20:03:54;822;1;4;104;1;4500;4500;02494471016018224075722340;160;0000100069;
15.03.2024;1016;1045;257494;2555025;15.03.2024 20:09:07;822;1;4;104;1;4500;4500;02494471016018224075725470;160;0000100069;
15.03.2024;1016;1045;257495;2555231;15.03.2024 20:17:20;824;1;4;104;1;6000;6000;02494471016018244075730400;257;0000100230;
15.03.2024;1016;1045;257496;2555277;15.03.2024 20:18:44;825;1;4;104;1;3000;3000;02494471016018254075731240;260;0000100156;
15.03.2024;1016;1045;257497;2555303;15.03.2024 20:19:50;825;1;4;104;1;3000;3000;02494471016018254075731900;260;0000100156;
15.03.2024;1016;1045;257498;2555412;15.03.2024 20:23:27;826;1;4;104;1;3000;3000;02494471016018264075734070;254;0000100109;
15.03.2024;1016;1045;257499;2555574;15.03.2024 20:30:01;824;1;4;104;1;3000;3000;02494471016018244075738010;257;0000100230;
15.03.2024;1016;1045;257500;2556723;15.03.2024 21:14:38;831;1;4;104;1;3000;3000;02494471016018314075764780;221;0000100190;
15.03.2024;1016;1045;257501;2556900;15.03.2024 21:21:13;825;1;4;104;1;4000;4000;02494471016018254075768730;260;0000100156;
15.03.2024;1016;1045;257502;2556903;15.03.2024 21:21:29;822;1;4;104;1;3000;3000;02494471016018224075768890;161;0000100173;
15.03.2024;1016;1045;257503;2556984;15.03.2024 21:24:15;822;1;4;104;1;3000;3000;02494471016018224075770550;161;0000100173;
15.03.2024;1016;1045;257504;2557163;15.03.2024 21:30:22;827;1;4;104;1;3000;3000;02494471016018274075774220;116;0000100160;
15.03.2024;1016;1045;257505;2557274;15.03.2024 21:34:04;824;1;4;104;1;3000;3000;02494471016018244075776440;258;0000100159;
15.03.2024;1016;1045;257506;2557300;15.03.2024 21:35:11;823;1;4;104;1;3000;3000;02494471016018234075777110;256;0000100136;
15.03.2024;1016;1045;257507;2557321;15.03.2024 21:35:49;837;1;4;104;1;3000;3000;02494471016018374075777490;38;0000100142;
15.03.2024;1016;1045;257508;2557369;15.03.2024 21:37:27;827;1;4;104;1;3000;3000;02494471016018274075778470;116;0000100160;
15.03.2024;1016;1045;257509;2557527;15.03.2024 21:42:51;822;1;4;104;1;3000;3000;02494471016018224075781710;161;0000100173;
15.03.2024;1016;1045;257510;2557611;15.03.2024 21:45:20;822;1;4;104;1;3000;3000;02494471016018224075783200;161;0000100173;
15.03.2024;1016;1045;257511;2557686;15.03.2024 21:47:17;825;1;4;104;1;3000;3000;02494471016018254075784370;261;0000100042;
15.03.2024;1016;1045;257512;2557900;15.03.2024 21:53:16;829;1;4;104;1;3000;3000;02494471016018294075787960;264;0000100227;
15.03.2024;1016;1045;257513;2558163;15.03.2024 22:01:44;824;1;4;104;1;4500;4500;02494471016018244075793040;258;0000100159;
15.03.2024;1016;1045;257514;2558180;15.03.2024 22:02:19;837;1;4;104;1;3000;3000;02494471016018374075793390;38;0000100142;
15.03.2024;1016;1045;257515;2558220;15.03.2024 22:03:50;825;1;4;104;1;6000;6000;02494471016018254075794300;261;0000100042;
15.03.2024;1016;1045;257516;2558241;15.03.2024 22:04:28;836;1;4;104;1;3000;3000;02494471016018364075794680;250;0000100226;
15.03.2024;1016;1045;257517;2558327;15.03.2024 22:07:08;836;1;4;104;1;3000;3000;02494471016018364075796280;250;0000100226;
15.03.2024;1016;1045;257518;2558453;15.03.2024 22:11:06;829;1;4;104;1;3000;3000;02494471016018294075798660;264;0000100227;
15.03.2024;1016;1045;257519;2558548;15.03.2024 22:14:17;805;1;4;104;1;4500;4500;02494471016018054075800570;254;0000100236;
15.03.2024;1016;1045;257520;2558940;15.03.2024 22:26:43;836;1;4;104;1;3000;3000;02494471016018364075808030;250;0000100226;
15.03.2024;1016;1045;257521;2559050;15.03.2024 22:30:09;816;1;4;104;1;4500;4500;02494471016018164075810090;258;0000100186;
15.03.2024;1016;1045;257522;2559447;15.03.2024 22:42:59;821;1;4;104;1;3000;3000;02494471016018214075817790;251;0000100053;
15.03.2024;1016;1045;257523;2559538;15.03.2024 22:46:01;827;1;4;104;1;4500;4500;02494471016018274075819610;116;0000100160;
15.03.2024;1016;1045;257524;2559561;15.03.2024 22:46:56;810;1;4;104;1;4500;4500;02494471016018104075820160;135;0000100064;
15.03.2024;1016;1045;257525;2559636;15.03.2024 22:49:12;821;1;4;104;1;3000;3000;02494471016018214075821520;251;0000100053;
15.03.2024;1016;1045;257526;2559649;15.03.2024 22:49:30;827;1;4;104;1;3000;3000;02494471016018274075821700;116;0000100160;
15.03.2024;1016;1045;257527;2559702;15.03.2024 22:51:35;816;1;4;104;1;5000;5000;02494471016018164075822950;258;0000100186;
15.03.2024;1016;1045;257528;2559759;15.03.2024 22:53:28;829;1;4;104;1;6000;6000;02494471016018294075824080;264;0000100227;
15.03.2024;1016;1045;257529;2560229;15.03.2024 23:09:01;830;1;4;104;1;4500;4500;02494471016018304075833410;252;0000100234;
15.03.2024;1016;1045;257530;2560245;15.03.2024 23:09:23;837;1;4;104;1;3000;3000;02494471016018374075833630;38;0000100142;
15.03.2024;1016;1045;257531;2560432;15.03.2024 23:16:05;837;1;4;104;1;3000;3000;02494471016018374075837650;38;0000100142;
15.03.2024;1016;1045;258117;2543753;15.03.2024 11:25:02;836;1;4;104;1;3000;3000;02494471016018364075411020;248;0000100198;
15.03.2024;1016;1045;258118;2544008;15.03.2024 11:33:52;824;1;4;104;1;3000;3000;02494471016018244075416320;256;0000100230;
15.03.2024;1016;1045;258119;2544060;15.03.2024 11:36:01;805;1;4;104;1;3000;3000;02494471016018054075417610;252;0000100081;
15.03.2024;1016;1045;258120;2544096;15.03.2024 11:37:51;822;1;4;104;1;4500;4500;02494471016018224075418710;159;0000100069;
15.03.2024;1016;1045;258121;2544114;15.03.2024 11:38:37;821;1;4;104;1;3000;3000;02494471016018214075419170;249;0000100194;
15.03.2024;1016;1045;258122;2544267;15.03.2024 11:45:18;825;1;4;104;1;3000;3000;02494471016018254075423180;259;0000100156;
15.03.2024;1016;1045;258123;2544734;15.03.2024 12:08:20;822;1;4;104;1;3000;3000;02494471016018224075437000;159;0000100069;
15.03.2024;1016;1045;258124;2545061;15.03.2024 12:23:46;822;1;4;104;1;3000;3000;02494471016018224075446260;159;0000100069;
15.03.2024;1016;1045;258125;2545076;15.03.2024 12:24:13;825;1;4;104;1;3000;3000;02494471016018254075446530;259;0000100156;
15.03.2024;1016;1045;258126;2545192;15.03.2024 12:30:14;822;1;4;104;1;3000;3000;02494471016018224075450140;159;0000100069;
15.03.2024;1016;1045;258127;2545267;15.03.2024 12:33:35;822;1;4;104;1;3000;3000;02494471016018224075452150;159;0000100069;
15.03.2024;1016;1045;258128;2545273;15.03.2024 12:33:51;804;1;4;104;1;3000;3000;02494471016018044075452310;254;0000100237;
15.03.2024;1016;1045;258129;2545335;15.03.2024 12:36:30;804;1;4;104;1;6000;6000;02494471016018044075453900;254;0000100237;
15.03.2024;1016;1045;258130;2545468;15.03.2024 12:44:39;818;1;4;104;1;5000;5000;02494471016018184075458790;259;0000100153;
15.03.2024;1016;1045;258131;2545663;15.03.2024 12:54:53;806;1;4;104;1;3000;3000;02494471016018064075464930;251;0000100119;
15.03.2024;1016;1045;258132;2546405;15.03.2024 13:34:08;822;1;4;104;1;3000;3000;02494471016018224075488480;159;0000100069;
15.03.2024;1016;1045;258133;2546949;15.03.2024 13:59:57;822;1;4;104;1;4500;4500;02494471016018224075503970;160;0000100069;
15.03.2024;1016;1045;258134;2546953;15.03.2024 14:00:04;806;1;4;104;1;3000;3000;02494471016018064075504040;252;0000100119;
15.03.2024;1016;1045;258135;2547039;15.03.2024 14:03:03;804;1;4;104;1;3000;3000;02494471016018044075505830;255;0000100237;
15.03.2024;1016;1045;258136;2547205;15.03.2024 14:11:19;822;1;4;104;1;6000;6000;02494471016018224075510790;160;0000100069;
15.03.2024;1016;1045;258137;2547276;15.03.2024 14:14:07;824;1;4;104;1;4500;4500;02494471016018244075512470;257;0000100230;
15.03.2024;1016;1045;258138;2547392;15.03.2024 14:18:20;824;1;4;104;1;7500;7500;02494471016018244075515000;257;0000100230;
15.03.2024;1016;1045;258139;2547414;15.03.2024 14:19:28;837;1;4;104;1;3000;3000;02494471016018374075515680;37;0000100225;
15.03.2024;1016;1045;258140;2547936;15.03.2024 14:43:09;826;1;4;104;1;4000;4000;02494471016018264075529890;254;0000100109;
15.03.2024;1016;1045;258141;2547985;15.03.2024 14:45:05;801;1;4;104;1;4000;4000;02494471016018014075531050;237;0000100162;
15.03.2024;1016;1045;258142;2548042;15.03.2024 14:46:53;821;1;4;104;1;3000;3000;02494471016018214075532130;250;0000100194;
15.03.2024;1016;1045;258143;2548210;15.03.2024 14:53:54;815;1;4;104;1;6000;6000;02494471016018154075536340;256;0000100120;
15.03.2024;1016;1045;258144;2548498;15.03.2024 15:04:11;823;1;4;104;1;3000;3000;02494471016018234075542510;255;0000100171;
15.03.2024;1016;1045;258145;2549078;15.03.2024 15:32:49;822;1;4;104;1;3000;3000;02494471016018224075559690;160;0000100069;
15.03.2024;1016;1045;258146;2549224;15.03.2024 15:39:33;801;1;4;104;1;3000;3000;02494471016018014075563730;237;0000100162;
15.03.2024;1016;1045;258147;2549311;15.03.2024 15:44:07;815;1;4;104;1;3000;3000;02494471016018154075566470;256;0000100120;
15.03.2024;1016;1045;258148;2549317;15.03.2024 15:44:19;817;1;4;104;1;3000;3000;02494471016018174075566590;253;0000100123;
15.03.2024;1016;1045;258149;2550032;15.03.2024 16:19:03;809;1;4;104;1;100000;100000;02494471016018094075587430;142;0000100072;
15.03.2024;1016;1045;258150;2550045;15.03.2024 16:19:45;828;1;4;104;1;3000;3000;02494471016018284075587850;244;0000100044;
15.03.2024;1016;1045;258151;2550880;15.03.2024 16:54:36;825;1;4;104;1;3000;3000;02494471016018254075608760;260;0000100156;
15.03.2024;1016;1045;258152;2551023;15.03.2024 17:00:27;820;1;4;104;1;3000;3000;02494471016018204075612270;133;0000100043;
15.03.2024;1016;1045;258153;2551307;15.03.2024 17:15:03;837;1;4;104;1;3000;3000;02494471016018374075621030;37;0000100225;
15.03.2024;1016;1045;258154;2551347;15.03.2024 17:16:44;805;1;4;104;1;4500;4500;02494471016018054075622040;253;0000100081;
15.03.2024;1016;1045;258155;2551859;15.03.2024 17:38:07;803;1;4;104;1;4500;4500;02494471016018034075634870;252;0000100215;
15.03.2024;1016;1045;257532;2560526;15.03.2024 23:18:42;829;1;4;104;1;4000;4000;02494471016018294075839220;264;0000100227;
15.03.2024;1016;1045;257533;2560659;15.03.2024 23:22:43;823;1;4;104;1;3000;3000;02494471016018234075841630;256;0000100136;
15.03.2024;1016;1045;257534;2560769;15.03.2024 23:26:34;804;1;4;104;1;4500;4500;02494471016018044075843940;256;0000100235;
15.03.2024;1016;1045;257535;2560822;15.03.2024 23:28:18;837;1;4;104;1;3000;3000;02494471016018374075844980;38;0000100142;
15.03.2024;1016;1045;257536;2561011;15.03.2024 23:37:08;824;1;4;104;1;3000;3000;02494471016018244075850280;258;0000100159;
15.03.2024;1016;1045;257537;2561091;15.03.2024 23:41:03;804;1;4;104;1;3000;3000;02494471016018044075852630;256;0000100235;
15.03.2024;1016;1045;257538;2561460;15.03.2024 23:55:40;809;1;4;104;1;3000;3000;02494471016018094075861400;143;0000100174;
15.03.2024;1016;1045;257539;2561484;15.03.2024 23:56:57;803;1;4;104;1;3000;3000;02494471016018034075862170;253;0000100207;
15.03.2024;1016;1045;257540;2531344;15.03.2024 00:43:13;809;1;4;104;1;3000;3000;02494471016018094075025930;139;0000100174;
15.03.2024;1016;1045;257541;2531784;15.03.2024 00:59:32;804;1;4;104;1;3000;3000;02494471016018044075035720;253;0000100233;
15.03.2024;1016;1045;257542;2531917;15.03.2024 01:04:37;836;1;4;104;1;3000;3000;02494471016018364075038770;247;0000100060;
15.03.2024;1016;1045;257543;2532054;15.03.2024 01:10:35;824;1;4;104;1;6000;6000;02494471016018244075042350;255;0000100238;
15.03.2024;1016;1045;257544;2532064;15.03.2024 01:10:59;802;1;4;104;1;4500;4500;02494471016018024075042590;257;0000100232;
15.03.2024;1016;1045;257545;2532108;15.03.2024 01:12:34;815;1;4;104;1;3000;3000;02494471016018154075043540;254;0000100186;
15.03.2024;1016;1045;257546;2532220;15.03.2024 01:17:18;822;1;4;104;1;4000;4000;02494471016018224075046380;157;0000100173;
15.03.2024;1016;1045;257547;2532597;15.03.2024 01:34:10;831;1;4;104;1;4500;4500;02494471016018314075056500;218;0000100066;
15.03.2024;1016;1045;257548;2532698;15.03.2024 01:38:52;801;1;4;104;1;3000;3000;02494471016018014075059320;235;0000100152;
15.03.2024;1016;1045;257549;2532717;15.03.2024 01:39:38;826;1;4;104;1;4000;4000;02494471016018264075059780;252;0000100160;
15.03.2024;1016;1045;257550;2532742;15.03.2024 01:41:18;837;1;4;104;1;4000;4000;02494471016018374075060780;35;0000100073;
15.03.2024;1016;1045;257551;2532773;15.03.2024 01:42:46;837;1;4;104;1;3000;3000;02494471016018374075061660;35;0000100073;
15.03.2024;1016;1045;257552;2532819;15.03.2024 01:44:15;816;1;4;104;1;6000;6000;02494471016018164075062550;255;0000100082;
15.03.2024;1016;1045;257553;2533597;15.03.2024 02:19:16;837;1;4;104;1;7500;7500;02494471016018374075083560;35;0000100073;
15.03.2024;1016;1045;257554;2533976;15.03.2024 02:37:15;803;1;4;104;1;3000;3000;02494471016018034075094350;250;0000100056;
15.03.2024;1016;1045;257555;2534178;15.03.2024 02:46:28;824;1;4;104;1;3000;3000;02494471016018244075099880;255;0000100238;
15.03.2024;1016;1045;257556;2534277;15.03.2024 02:50:38;822;1;4;104;1;3000;3000;02494471016018224075102380;158;0000100173;
15.03.2024;1016;1045;257557;2534319;15.03.2024 02:53:07;824;1;4;104;1;6000;6000;02494471016018244075103870;255;0000100238;
15.03.2024;1016;1045;257558;2534460;15.03.2024 03:01:22;822;1;4;104;1;3000;3000;02494471016018224075108820;158;0000100173;
15.03.2024;1016;1045;257559;2534692;15.03.2024 03:15:18;828;1;4;104;1;8000;8000;02494471016018284075117180;242;0000100190;
15.03.2024;1016;1045;257560;2535095;15.03.2024 03:35:46;824;1;4;104;1;3000;3000;02494471016018244075129460;255;0000100238;
15.03.2024;1016;1045;257561;2535659;15.03.2024 04:21:05;830;1;4;104;1;4500;4500;02494471016018304075156650;249;0000100050;
15.03.2024;1016;1045;257562;2535759;15.03.2024 04:28:09;822;1;4;104;1;3000;3000;02494471016018224075160890;158;0000100173;
15.03.2024;1016;1045;257563;2535887;15.03.2024 04:39:03;823;1;4;104;1;3000;3000;02494471016018234075167430;253;0000100137;
15.03.2024;1016;1045;257564;2535955;15.03.2024 04:44:10;836;1;4;104;1;4500;4500;02494471016018364075170500;247;0000100060;
15.03.2024;1016;1045;257565;2536557;15.03.2024 05:37:01;824;1;4;104;1;3000;3000;02494471016018244075202220;255;0000100238;
15.03.2024;1016;1045;257566;2536742;15.03.2024 05:52:43;822;1;4;104;1;3000;3000;02494471016018224075211630;158;0000100173;
15.03.2024;1016;1045;257567;2537354;15.03.2024 06:24:39;822;1;4;104;1;3000;3000;02494471016018224075230790;158;0000100173;
15.03.2024;1016;1045;257568;2537393;15.03.2024 06:26:25;814;1;4;104;1;4500;4500;02494471016018144075231850;183;0000100145;
15.03.2024;1016;1045;257569;2537495;15.03.2024 06:31:03;803;1;4;104;1;3000;3000;02494471016018034075234630;250;0000100056;
15.03.2024;1016;1045;257570;2537516;15.03.2024 06:31:46;804;1;4;104;1;3000;3000;02494471016018044075235060;253;0000100233;
15.03.2024;1016;1045;258156;2551892;15.03.2024 17:39:42;803;1;4;104;1;3000;3000;02494471016018034075635820;252;0000100215;
15.03.2024;1016;1045;258157;2551992;15.03.2024 17:44:32;824;1;4;104;1;3000;3000;02494471016018244075638720;257;0000100230;
15.03.2024;1016;1045;258158;2552013;15.03.2024 17:45:18;824;1;4;104;1;3000;3000;02494471016018244075639180;257;0000100230;
15.03.2024;1016;1045;258159;2552222;15.03.2024 17:54:22;824;1;4;104;1;3000;3000;02494471016018244075644620;257;0000100230;
15.03.2024;1016;1045;258160;2552380;15.03.2024 18:01:59;801;1;4;104;1;3000;3000;02494471016018014075649190;237;0000100162;
15.03.2024;1016;1045;258161;2552764;15.03.2024 18:20:11;829;1;4;104;1;3000;3000;02494471016018294075660110;263;0000100106;
15.03.2024;1016;1045;258162;2552937;15.03.2024 18:28:04;803;1;4;104;1;3000;3000;02494471016018034075664840;252;0000100215;
15.03.2024;1016;1045;258163;2553402;15.03.2024 18:48:50;837;1;4;104;1;3000;3000;02494471016018374075677300;37;0000100225;
15.03.2024;1016;1045;258164;2553690;15.03.2024 19:04:42;828;1;4;104;1;6000;6000;02494471016018284075686820;244;0000100044;
