11.04.2024;CAP-240411.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
11.04.2024;1016;1045;319829;4037172;11.04.2024 02:43:36;805;1;4;104;1;4500;4500;02494471016018054102098160;359;0000100199;
11.04.2024;1016;1045;319830;4038524;11.04.2024 02:51:52;805;1;4;104;1;4000;4000;02494471016018054102103120;359;0000100199;
11.04.2024;1016;1045;319831;4037717;11.04.2024 02:45:54;834;1;4;104;1;3000;3000;02494471016018344102099540;73;0000100073;
11.04.2024;1016;1045;319832;4038372;11.04.2024 02:51:34;834;1;4;104;1;6000;6000;02494471016018344102102940;73;0000100073;
11.04.2024;1016;1045;319833;4038103;11.04.2024 02:50:47;807;1;4;104;1;7500;7500;02494471016018074102102470;365;0000100042;
11.04.2024;1016;1045;319834;4037440;11.04.2024 02:44:22;803;1;4;104;1;6000;6000;02494471016018034102098620;358;0000100056;
11.04.2024;1016;1045;319835;4037841;11.04.2024 02:49:12;826;1;4;104;1;4000;4000;02494471016018264102101520;360;0000100207;
11.04.2024;1016;1045;319836;4037661;11.04.2024 02:45:15;821;1;4;104;1;3000;3000;02494471016018214102099150;356;0000100231;
11.04.2024;1016;1045;319837;4037756;11.04.2024 02:46:41;821;1;4;104;1;3000;3000;02494471016018214102100010;356;0000100231;
11.04.2024;1016;1045;319838;4038265;11.04.2024 02:51:17;803;1;4;104;1;3000;3000;02494471016018034102102770;358;0000100056;
11.04.2024;1016;1045;319839;4037946;11.04.2024 02:50:01;836;1;4;104;1;3000;3000;02494471016018364102102010;355;0000100242;
11.04.2024;1016;1045;319840;4037545;11.04.2024 02:44:50;822;1;4;104;1;4500;4500;02494471016018224102098900;266;0000100173;
11.04.2024;1016;1045;319841;4038874;11.04.2024 02:52:55;831;1;4;104;1;7500;7500;02494471016018314102103750;326;0000100066;
11.04.2024;1016;1045;319842;4037723;11.04.2024 02:45:59;815;1;4;104;1;4500;4500;02494471016018154102099590;364;0000100091;
11.04.2024;1016;1045;319843;4037878;11.04.2024 02:49:40;815;1;4;104;1;7500;7500;02494471016018154102101800;364;0000100091;
11.04.2024;1016;1045;319844;4037468;11.04.2024 02:44:29;816;1;4;104;1;8000;8000;02494471016018164102098690;364;0000100060;
