08.05.2024;CAP-240508.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
08.05.2024;1016;1045;381119;;08.05.2024 22:58:10;830;1;4;104;1;3000;3000;02494471016018304129826900;469;0000100232;
08.05.2024;1016;1045;381120;;08.05.2024 22:58:48;816;1;4;104;1;6000;6000;02494471016018164129827280;475;0000100148;
08.05.2024;1016;1045;381121;;08.05.2024 23:09:37;825;1;4;104;1;3000;3000;02494471016018254129833770;478;0000100212;
08.05.2024;1016;1045;381122;;08.05.2024 23:23:14;801;1;4;104;1;6000;6000;02494471016018014129841940;451;0000100207;
08.05.2024;1016;1045;381123;;08.05.2024 23:24:12;801;1;4;104;1;3000;3000;02494471016018014129842520;451;0000100207;
08.05.2024;1016;1045;381124;;08.05.2024 23:36:06;804;1;4;104;1;3000;3000;02494471016018044129849660;472;0000100042;
08.05.2024;1016;1045;381125;;08.05.2024 23:39:24;827;1;4;104;1;3000;3000;02494471016018274129851640;247;0000100050;
08.05.2024;1016;1045;381126;;08.05.2024 23:45:15;802;1;4;104;1;3000;3000;02494471016018024129855150;476;0000100108;
08.05.2024;1016;1045;381127;;08.05.2024 23:47:11;806;1;4;104;1;3000;3000;02494471016018064129856310;471;0000100111;
08.05.2024;1016;1045;381128;;08.05.2024 23:54:36;804;1;4;104;1;3000;3000;02494471016018044129860760;472;0000100042;
08.05.2024;1016;1045;381129;;08.05.2024 00:11:56;804;1;4;104;1;3000;3000;02494471016018044129007160;468;0000100114;
08.05.2024;1016;1045;381130;;08.05.2024 00:12:20;831;1;4;104;1;3000;3000;02494471016018314129007400;434;0000100238;
08.05.2024;1016;1045;381131;;08.05.2024 00:41:09;824;1;4;104;1;6000;6000;02494471016018244129024690;472;0000100212;
08.05.2024;1016;1045;381132;;08.05.2024 00:47:37;804;1;4;104;1;12000;12000;02494471016018044129028570;468;0000100114;
08.05.2024;1016;1045;381133;;08.05.2024 01:02:23;804;1;4;104;1;3000;3000;02494471016018044129037430;468;0000100114;
08.05.2024;1016;1045;381134;;08.05.2024 01:10:36;824;1;4;104;1;4500;4500;02494471016018244129042370;473;0000100232;
08.05.2024;1016;1045;381135;;08.05.2024 01:15:14;801;1;4;104;1;6000;6000;02494471016018014129045140;447;0000100082;
08.05.2024;1016;1045;381136;;08.05.2024 01:17:14;834;1;4;104;1;4000;4000;02494471016018344129046340;166;0000100053;
08.05.2024;1016;1045;381137;;08.05.2024 01:40:34;807;1;4;104;1;3000;3000;02494471016018074129060340;473;0000100199;
08.05.2024;1016;1045;381138;;08.05.2024 01:40:56;825;1;4;104;1;4500;4500;02494471016018254129060560;475;0000100173;
08.05.2024;1016;1045;381139;;08.05.2024 01:41:05;834;1;4;104;1;5000;5000;02494471016018344129060650;167;0000100053;
08.05.2024;1016;1045;381140;;08.05.2024 01:41:21;822;1;4;104;1;3000;3000;02494471016018224129060810;374;0000100084;
08.05.2024;1016;1045;381141;;08.05.2024 01:41:27;807;1;4;104;1;17500;17500;02494471016018074129060870;473;0000100199;
08.05.2024;1016;1045;381142;;08.05.2024 01:41:27;836;1;4;104;1;3000;3000;02494471016018364129060870;463;0000100137;
08.05.2024;1016;1045;381143;;08.05.2024 01:41:46;804;1;4;104;1;4000;4000;02494471016018044129061060;469;0000100114;
08.05.2024;1016;1045;381144;;08.05.2024 01:51:41;824;1;4;104;1;4000;4000;02494471016018244129067010;473;0000100232;
08.05.2024;1016;1045;381145;;08.05.2024 01:56:11;806;1;4;104;1;3000;3000;02494471016018064129069710;468;0000100022;
08.05.2024;1016;1045;381146;;08.05.2024 02:00:40;810;1;4;104;1;3000;3000;02494471016018104129072400;346;0000100210;
08.05.2024;1016;1045;381147;;08.05.2024 02:02:30;834;1;4;104;1;3000;3000;02494471016018344129073500;167;0000100053;
08.05.2024;1016;1045;381148;;08.05.2024 02:09:54;804;1;4;104;1;3000;3000;02494471016018044129077940;469;0000100114;
08.05.2024;1016;1045;381149;;08.05.2024 02:10:56;823;1;4;104;1;4000;4000;02494471016018234129078560;469;0000100223;
