23.05.2024;CAP-240523.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
23.05.2024;1016;1045;402032;6291788;23.05.2024 00:34:38;829;1;4;104;1;3000;3000;02494471016018294144020780;538;0000100108;
23.05.2024;1016;1045;402033;6291995;23.05.2024 00:41:50;802;1;4;104;1;3000;3000;02494471016018024144025100;532;0000100067;
23.05.2024;1016;1045;402034;6292653;23.05.2024 01:07:29;837;1;4;104;1;4000;4000;02494471016018374144040490;312;0000100092;
23.05.2024;1016;1045;402035;6292724;23.05.2024 01:10:20;825;1;4;104;1;3000;3000;02494471016018254144042200;536;0000100223;
23.05.2024;1016;1045;402036;6292795;23.05.2024 01:12:48;810;1;4;104;1;4000;4000;02494471016018104144043680;403;0000100080;
23.05.2024;1016;1045;402037;6293174;23.05.2024 01:26:34;828;1;4;104;1;4000;4000;02494471016018284144051940;517;0000100042;
23.05.2024;1016;1045;402038;6293345;23.05.2024 01:32:46;822;1;4;104;1;4500;4500;02494471016018224144055660;435;0000100173;
23.05.2024;1016;1045;402039;6293516;23.05.2024 01:39:33;810;1;4;104;1;4500;4500;02494471016018104144059730;403;0000100080;
23.05.2024;1016;1045;402040;6293542;23.05.2024 01:40:52;824;1;4;104;1;4500;4500;02494471016018244144060520;535;0000100068;
23.05.2024;1016;1045;402041;6293548;23.05.2024 01:41:19;821;1;4;104;1;6000;6000;02494471016018214144060790;524;0000100238;
23.05.2024;1016;1045;402042;6293558;23.05.2024 01:41:42;815;1;4;104;1;4000;4000;02494471016018154144061020;533;0000100111;
23.05.2024;1016;1045;402043;6293771;23.05.2024 01:51:02;836;1;4;104;1;3000;3000;02494471016018364144066620;523;0000100236;
23.05.2024;1016;1045;402044;6293882;23.05.2024 01:55:44;823;1;4;104;1;3000;3000;02494471016018234144069440;530;0000100120;
23.05.2024;1016;1045;402045;6293938;23.05.2024 01:58:29;837;1;4;104;1;6000;6000;02494471016018374144071090;312;0000100092;
23.05.2024;1016;1045;402046;6294689;23.05.2024 02:38:57;810;1;4;104;1;6000;6000;02494471016018104144095370;403;0000100080;
23.05.2024;1016;1045;402047;6294889;23.05.2024 02:48:36;801;1;4;104;1;3000;3000;02494471016018014144101160;507;0000100022;
23.05.2024;1016;1045;402048;6294986;23.05.2024 02:54:14;822;1;4;104;1;3000;3000;02494471016018224144104540;435;0000100173;
23.05.2024;1016;1045;402049;6295241;23.05.2024 03:04:03;806;1;4;104;1;4500;4500;02494471016018064144110430;528;0000100159;
23.05.2024;1016;1045;402050;6295433;23.05.2024 03:13:15;802;1;4;104;1;3000;3000;02494471016018024144115950;533;0000100067;
23.05.2024;1016;1045;402051;6295511;23.05.2024 03:17:22;836;1;4;104;1;7500;7500;02494471016018364144118420;523;0000100236;
23.05.2024;1016;1045;402052;6295657;23.05.2024 03:25:17;836;1;4;104;1;3000;3000;02494471016018364144123170;523;0000100236;
23.05.2024;1016;1045;402053;6295781;23.05.2024 03:31:33;836;1;4;104;1;3000;3000;02494471016018364144126930;523;0000100236;
23.05.2024;1016;1045;402054;6295816;23.05.2024 03:33:23;825;1;4;104;1;3000;3000;02494471016018254144128030;536;0000100223;
23.05.2024;1016;1045;402055;6295856;23.05.2024 03:35:49;822;1;4;104;1;3000;3000;02494471016018224144129490;435;0000100173;
23.05.2024;1016;1045;402056;6296046;23.05.2024 03:45:37;831;1;4;104;1;4000;4000;02494471016018314144135370;494;0000100242;
23.05.2024;1016;1045;402057;6296240;23.05.2024 03:57:08;803;1;4;104;1;3000;3000;02494471016018034144142280;528;0000100231;
23.05.2024;1016;1045;402058;6296379;23.05.2024 04:05:33;824;1;4;104;1;6000;6000;02494471016018244144147330;535;0000100068;
23.05.2024;1016;1045;402059;6296418;23.05.2024 04:08:46;836;1;4;104;1;3000;3000;02494471016018364144149260;523;0000100236;
23.05.2024;1016;1045;402060;6296889;23.05.2024 04:56:49;803;1;4;104;1;4000;4000;02494471016018034144178090;528;0000100231;
23.05.2024;1016;1045;402061;6296953;23.05.2024 05:02:56;831;1;4;104;1;4000;4000;02494471016018314144181760;494;0000100242;
23.05.2024;1016;1045;402062;6296956;23.05.2024 05:03:08;824;1;4;104;1;3000;3000;02494471016018244144181880;535;0000100068;
23.05.2024;1016;1045;402063;6297176;23.05.2024 05:24:55;805;1;4;104;1;3000;3000;02494471016018054144194950;526;0000100024;
23.05.2024;1016;1045;402064;6297191;23.05.2024 05:26:06;801;1;4;104;1;3000;3000;02494471016018014144195660;507;0000100022;
23.05.2024;1016;1045;402065;6298694;23.05.2024 07:08:22;803;1;4;104;1;3000;3000;02494471016018034144257020;528;0000100231;
23.05.2024;1016;1045;402066;6299501;23.05.2024 07:43:55;829;1;4;104;1;3000;3000;02494471016018294144278350;538;0000100108;
23.05.2024;1016;1045;402067;6299598;23.05.2024 07:47:57;823;1;4;104;1;3000;3000;02494471016018234144280770;530;0000100120;
23.05.2024;1016;1045;402068;6299977;23.05.2024 08:01:56;822;1;4;104;1;3000;3000;02494471016018224144289160;435;0000100173;
23.05.2024;1016;1045;402069;6300256;23.05.2024 08:11:18;822;1;4;104;1;3000;3000;02494471016018224144294780;435;0000100173;
23.05.2024;1016;1045;402070;6300267;23.05.2024 08:11:40;818;1;4;104;1;3000;3000;02494471016018184144295000;535;0000100153;
23.05.2024;1016;1045;401561;6290996;23.05.2024 00:08:52;801;1;4;104;1;4500;4500;02494471016018014144005320;506;0000100159;
23.05.2024;1016;1045;401562;6291096;23.05.2024 00:12:30;826;1;4;104;1;4500;4500;02494471016018264144007500;527;0000100234;
