17.03.2024;CAP-240317.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
17.03.2024;1016;1045;261381;2593452;17.03.2024 11:46:14;803;1;4;104;1;4500;4500;02494471016018034077423740;259;0000100040;
17.03.2024;1016;1045;261382;2594335;17.03.2024 11:52:24;822;1;4;104;1;3000;3000;02494471016018224077427440;167;0000100097;
17.03.2024;1016;1045;261383;2594584;17.03.2024 11:53:53;810;1;4;104;1;3000;3000;02494471016018104077428330;141;0000100038;
17.03.2024;1016;1045;261384;2595450;17.03.2024 12:00:25;801;1;4;104;1;3000;3000;02494471016018014077432250;244;0000100044;
17.03.2024;1016;1045;261385;2595567;17.03.2024 12:00:39;830;1;4;104;1;4500;4500;02494471016018304077432390;258;0000100171;
17.03.2024;1016;1045;261386;2595652;17.03.2024 12:01:54;802;1;4;104;1;3000;3000;02494471016018024077433140;266;0000100096;
17.03.2024;1016;1045;261387;2596154;17.03.2024 12:04:17;805;1;4;104;1;4500;4500;02494471016018054077434570;260;0000100081;
17.03.2024;1016;1045;261388;2596227;17.03.2024 12:05:05;818;1;4;104;1;4000;4000;02494471016018184077435050;267;0000100153;
17.03.2024;1016;1045;261389;2596791;17.03.2024 12:11:56;825;1;4;104;1;3000;3000;02494471016018254077439160;267;0000100098;
17.03.2024;1016;1045;261390;2596833;17.03.2024 12:12:40;802;1;4;104;1;3000;3000;02494471016018024077439600;266;0000100096;
17.03.2024;1016;1045;261391;2596988;17.03.2024 12:14:05;828;1;4;104;1;3000;3000;02494471016018284077440450;251;0000100170;
17.03.2024;1016;1045;261392;2597212;17.03.2024 12:17:16;828;1;4;104;1;4500;4500;02494471016018284077442360;251;0000100170;
17.03.2024;1016;1045;261393;2597305;17.03.2024 12:18:28;837;1;4;104;1;4000;4000;02494471016018374077443080;44;0000100225;
17.03.2024;1016;1045;261394;2597811;17.03.2024 12:30:02;828;1;4;104;1;8000;8000;02494471016018284077450020;251;0000100170;
17.03.2024;1016;1045;261395;2597904;17.03.2024 12:32:29;831;1;4;104;1;4000;4000;02494471016018314077451490;227;0000100168;
17.03.2024;1016;1045;261396;2598005;17.03.2024 12:34:25;817;1;4;104;1;100000;100000;02494471016018174077452650;260;0000100091;
17.03.2024;1016;1045;261397;2598073;17.03.2024 12:36:02;837;1;4;104;1;3000;3000;02494471016018374077453620;44;0000100225;
17.03.2024;1016;1045;261398;2598217;17.03.2024 12:40:35;822;1;4;104;1;3000;3000;02494471016018224077456350;167;0000100097;
17.03.2024;1016;1045;261399;2598277;17.03.2024 12:42:21;821;1;4;104;1;3000;3000;02494471016018214077457410;257;0000100106;
17.03.2024;1016;1045;261400;2598402;17.03.2024 12:46:55;822;1;4;104;1;6000;6000;02494471016018224077460150;167;0000100097;
17.03.2024;1016;1045;261401;2598543;17.03.2024 12:51:41;828;1;4;104;1;3000;3000;02494471016018284077463010;251;0000100170;
17.03.2024;1016;1045;261402;2599108;17.03.2024 12:56:50;801;1;4;104;1;6000;6000;02494471016018014077466100;244;0000100044;
17.03.2024;1016;1045;261403;2599333;17.03.2024 12:58:24;803;1;4;104;1;4500;4500;02494471016018034077467040;259;0000100040;
17.03.2024;1016;1045;261404;2599349;17.03.2024 12:58:39;801;1;4;104;1;3000;3000;02494471016018014077467190;244;0000100044;
17.03.2024;1016;1045;261405;2599644;17.03.2024 12:59:27;831;1;4;104;1;8000;8000;02494471016018314077467670;227;0000100168;
17.03.2024;1016;1045;261406;2599708;17.03.2024 12:59:59;826;1;4;104;1;3000;3000;02494471016018264077467990;261;0000100162;
17.03.2024;1016;1045;261407;2600122;17.03.2024 13:02:55;805;1;4;104;1;4000;4000;02494471016018054077469750;260;0000100081;
17.03.2024;1016;1045;261408;2600248;17.03.2024 13:04:01;803;1;4;104;1;3000;3000;02494471016018034077470410;259;0000100040;
17.03.2024;1016;1045;261409;2600282;17.03.2024 13:04:16;801;1;4;104;1;3000;3000;02494471016018014077470560;244;0000100044;
17.03.2024;1016;1045;261410;2600394;17.03.2024 13:04:28;804;1;4;104;1;3000;3000;02494471016018044077470680;262;0000100237;
17.03.2024;1016;1045;261411;2600484;17.03.2024 13:05:18;809;1;4;104;1;3000;3000;02494471016018094077471180;150;0000100043;
17.03.2024;1016;1045;261412;2601120;17.03.2024 13:08:17;805;1;4;104;1;3000;3000;02494471016018054077472970;260;0000100081;
17.03.2024;1016;1045;261413;2601325;17.03.2024 13:09:18;803;1;4;104;1;3000;3000;02494471016018034077473580;259;0000100040;
17.03.2024;1016;1045;261414;2601413;17.03.2024 13:10:07;803;1;4;104;1;3000;3000;02494471016018034077474070;259;0000100040;
17.03.2024;1016;1045;261415;2601468;17.03.2024 13:10:43;802;1;4;104;1;4500;4500;02494471016018024077474430;266;0000100096;
17.03.2024;1016;1045;261416;2601503;17.03.2024 13:11:14;802;1;4;104;1;4500;4500;02494471016018024077474740;266;0000100096;
17.03.2024;1016;1045;261417;2601693;17.03.2024 13:14:22;803;1;4;104;1;3000;3000;02494471016018034077476620;259;0000100040;
17.03.2024;1016;1045;261418;2602081;17.03.2024 13:16:26;803;1;4;104;1;3000;3000;02494471016018034077477860;259;0000100040;
17.03.2024;1016;1045;261419;2602600;17.03.2024 13:21:22;805;1;4;104;1;3000;3000;02494471016018054077480820;260;0000100081;
17.03.2024;1016;1045;260211;2595805;17.03.2024 12:02:55;803;1;4;104;1;3000;3000;02494471016018034077433750;259;0000100040;
17.03.2024;1016;1045;260212;2595813;17.03.2024 12:02:56;825;1;4;104;1;4500;4500;02494471016018254077433760;267;0000100098;
17.03.2024;1016;1045;260213;2596715;17.03.2024 12:10:18;830;1;4;104;1;4000;4000;02494471016018304077438180;258;0000100171;
17.03.2024;1016;1045;260214;2596773;17.03.2024 12:11:44;815;1;4;104;1;3000;3000;02494471016018154077439040;263;0000100194;
17.03.2024;1016;1045;260215;2597149;17.03.2024 12:16:22;837;1;4;104;1;3000;3000;02494471016018374077441820;44;0000100225;
17.03.2024;1016;1045;260216;2597449;17.03.2024 12:20:54;836;1;4;104;1;4000;4000;02494471016018364077444540;256;0000100198;
17.03.2024;1016;1045;260217;2597619;17.03.2024 12:24:25;817;1;4;104;1;3000;3000;02494471016018174077446650;260;0000100091;
17.03.2024;1016;1045;260218;2597661;17.03.2024 12:24:52;818;1;4;104;1;4000;4000;02494471016018184077446920;267;0000100153;
17.03.2024;1016;1045;260219;2598432;17.03.2024 12:47:22;830;1;4;104;1;3000;3000;02494471016018304077460420;258;0000100171;
17.03.2024;1016;1045;260220;2598582;17.03.2024 12:53:14;802;1;4;104;1;3000;3000;02494471016018024077463940;266;0000100096;
17.03.2024;1016;1045;260221;2598615;17.03.2024 12:53:27;803;1;4;104;1;3000;3000;02494471016018034077464070;259;0000100040;
17.03.2024;1016;1045;260222;2598708;17.03.2024 12:54:25;803;1;4;104;1;6000;6000;02494471016018034077464650;259;0000100040;
17.03.2024;1016;1045;260223;2598738;17.03.2024 12:54:33;811;1;4;104;1;3000;3000;02494471016018114077464730;100;0000100157;
17.03.2024;1016;1045;260224;2598898;17.03.2024 12:55:10;803;1;4;104;1;4500;4500;02494471016018034077465100;259;0000100040;
17.03.2024;1016;1045;260225;2598930;17.03.2024 12:55:10;802;1;4;104;1;3000;3000;02494471016018024077465100;266;0000100096;
17.03.2024;1016;1045;260226;2599061;17.03.2024 12:56:34;828;1;4;104;1;4500;4500;02494471016018284077465940;251;0000100170;
17.03.2024;1016;1045;260227;2599408;17.03.2024 12:58:49;836;1;4;104;1;3000;3000;02494471016018364077467290;256;0000100198;
17.03.2024;1016;1045;260228;2600118;17.03.2024 13:02:50;802;1;4;104;1;3000;3000;02494471016018024077469700;266;0000100096;
17.03.2024;1016;1045;260229;2600155;17.03.2024 13:03:25;837;1;4;104;1;4000;4000;02494471016018374077470050;44;0000100225;
17.03.2024;1016;1045;260230;2600259;17.03.2024 13:04:08;802;1;4;104;1;3000;3000;02494471016018024077470480;266;0000100096;
17.03.2024;1016;1045;260231;2600597;17.03.2024 13:05:34;825;1;4;104;1;4500;4500;02494471016018254077471340;267;0000100098;
17.03.2024;1016;1045;260232;2600869;17.03.2024 13:06:40;803;1;4;104;1;6000;6000;02494471016018034077472000;259;0000100040;
17.03.2024;1016;1045;260233;2601365;17.03.2024 13:09:41;803;1;4;104;1;4500;4500;02494471016018034077473810;259;0000100040;
17.03.2024;1016;1045;260234;2602165;17.03.2024 13:17:11;809;1;4;104;1;3000;3000;02494471016018094077478310;150;0000100043;
17.03.2024;1016;1045;260235;2602197;17.03.2024 13:17:56;802;1;4;104;1;4500;4500;02494471016018024077478760;266;0000100096;
17.03.2024;1016;1045;260236;2602403;17.03.2024 13:19:10;806;1;4;104;1;3000;3000;02494471016018064077479500;259;0000100119;
17.03.2024;1016;1045;260237;2602550;17.03.2024 13:20:54;826;1;4;104;1;3000;3000;02494471016018264077480540;262;0000100240;
17.03.2024;1016;1045;260238;2602563;17.03.2024 13:20:57;803;1;4;104;1;4000;4000;02494471016018034077480570;259;0000100040;
17.03.2024;1016;1045;260239;2603051;17.03.2024 13:27:56;831;1;4;104;1;6000;6000;02494471016018314077484760;228;0000100168;
17.03.2024;1016;1045;260240;2603587;17.03.2024 13:41:35;828;1;4;104;1;3000;3000;02494471016018284077492950;252;0000100170;
17.03.2024;1016;1045;260241;2603833;17.03.2024 13:49:18;823;1;4;104;1;3000;3000;02494471016018234077497580;263;0000100120;
17.03.2024;1016;1045;260242;2603926;17.03.2024 13:51:51;803;1;4;104;1;3000;3000;02494471016018034077499110;259;0000100040;
17.03.2024;1016;1045;260243;2604122;17.03.2024 13:55:22;803;1;4;104;1;3000;3000;02494471016018034077501220;260;0000100040;
17.03.2024;1016;1045;260244;2604645;17.03.2024 14:04:06;814;1;4;104;1;3000;3000;02494471016018144077506460;190;0000100194;
17.03.2024;1016;1045;260245;2604675;17.03.2024 14:05:40;837;1;4;104;1;4000;4000;02494471016018374077507400;45;0000100033;
17.03.2024;1016;1045;260246;2604776;17.03.2024 14:08:03;836;1;4;104;1;3000;3000;02494471016018364077508830;257;0000100198;
17.03.2024;1016;1045;260247;2604908;17.03.2024 14:13:00;831;1;4;104;1;3000;3000;02494471016018314077511800;228;0000100168;
17.03.2024;1016;1045;260248;2604935;17.03.2024 14:15:28;828;1;4;104;1;3000;3000;02494471016018284077513280;252;0000100170;
17.03.2024;1016;1045;260249;2605051;17.03.2024 14:19:14;828;1;4;104;1;4500;4500;02494471016018284077515540;252;0000100170;
17.03.2024;1016;1045;260796;2624672;17.03.2024 20:26:27;829;1;4;104;1;3000;3000;02494471016018294077735870;271;0000100039;
17.03.2024;1016;1045;260797;2624696;17.03.2024 20:26:39;801;1;4;104;1;4000;4000;02494471016018014077735990;245;0000100044;
17.03.2024;1016;1045;260798;2625193;17.03.2024 20:36:07;837;1;4;104;1;3000;3000;02494471016018374077741670;45;0000100033;
17.03.2024;1016;1045;260799;2625265;17.03.2024 20:36:30;806;1;4;104;1;4000;4000;02494471016018064077741900;260;0000100119;
17.03.2024;1016;1045;260800;2625338;17.03.2024 20:37:37;814;1;4;104;1;3000;3000;02494471016018144077742570;190;0000100194;
17.03.2024;1016;1045;260801;2626033;17.03.2024 20:55:55;802;1;4;104;1;3000;3000;02494471016018024077753550;267;0000100096;
17.03.2024;1016;1045;260802;2626210;17.03.2024 21:02:24;804;1;4;104;1;4500;4500;02494471016018044077757440;263;0000100237;
17.03.2024;1016;1045;260803;2626470;17.03.2024 21:11:10;804;1;4;104;1;3000;3000;02494471016018044077762700;263;0000100237;
17.03.2024;1016;1045;260804;2626561;17.03.2024 21:12:14;827;1;4;104;1;3000;3000;02494471016018274077763340;119;0000100042;
17.03.2024;1016;1045;260805;2628220;17.03.2024 21:40:00;836;1;4;104;1;3000;3000;02494471016018364077780000;258;0000100053;
17.03.2024;1016;1045;260806;2629362;17.03.2024 22:00:55;828;1;4;104;1;3000;3000;02494471016018284077792550;253;0000100190;
17.03.2024;1016;1045;260807;2629435;17.03.2024 22:03:11;829;1;4;104;1;4500;4500;02494471016018294077793910;272;0000100236;
17.03.2024;1016;1045;260808;2629949;17.03.2024 22:12:21;830;1;4;104;1;4500;4500;02494471016018304077799410;260;0000100235;
17.03.2024;1016;1045;260809;2630006;17.03.2024 22:13:04;810;1;4;104;1;3000;3000;02494471016018104077799840;143;0000100138;
17.03.2024;1016;1045;260810;2630472;17.03.2024 22:17:47;829;1;4;104;1;3000;3000;02494471016018294077802670;272;0000100236;
17.03.2024;1016;1045;260811;2631272;17.03.2024 22:33:20;825;1;4;104;1;3000;3000;02494471016018254077812000;269;0000100066;
17.03.2024;1016;1045;260812;2631313;17.03.2024 22:33:35;837;1;4;104;1;3000;3000;02494471016018374077812150;46;0000100226;
17.03.2024;1016;1045;260813;2631609;17.03.2024 22:37:03;822;1;4;104;1;3000;3000;02494471016018224077814230;169;0000100173;
17.03.2024;1016;1045;260814;2631845;17.03.2024 22:41:18;837;1;4;104;1;3000;3000;02494471016018374077816780;46;0000100226;
17.03.2024;1016;1045;260815;2632100;17.03.2024 22:45:37;837;1;4;104;1;3000;3000;02494471016018374077819370;46;0000100226;
17.03.2024;1016;1045;260816;2632451;17.03.2024 22:52:12;810;1;4;104;1;4000;4000;02494471016018104077823320;143;0000100138;
17.03.2024;1016;1045;260817;2632728;17.03.2024 22:56:16;823;1;4;104;1;3000;3000;02494471016018234077825760;264;0000100185;
17.03.2024;1016;1045;260818;2633796;17.03.2024 23:17:10;824;1;4;104;1;3000;3000;02494471016018244077838300;266;0000100207;
17.03.2024;1016;1045;260819;2633985;17.03.2024 23:22:24;824;1;4;104;1;3000;3000;02494471016018244077841440;266;0000100207;
17.03.2024;1016;1045;260820;2634174;17.03.2024 23:26:39;837;1;4;104;1;4000;4000;02494471016018374077843990;46;0000100226;
17.03.2024;1016;1045;260821;2635484;17.03.2024 23:51:07;822;1;4;104;1;4500;4500;02494471016018224077858670;169;0000100173;
17.03.2024;1016;1045;260822;2635505;17.03.2024 23:51:35;822;1;4;104;1;4500;4500;02494471016018224077858950;169;0000100173;
