21.03.2024;PPA-240321.PSV;2.0.7
TradingDate;SiteCarParkNumber;CellComputerNo;PaymentNumber;DeviceNumber;TranDateTime;Cancelled;Price;Turnover;PaymentType;PaymentMethod;Discounted;NetPrice;NetTurnover;PaymentReason;ShiftID;Quantity;PaymentCount;ReceiptNo;Cashier;FirstPaymntNo
21.03.2024;1045;1016;"2786217";823;21.03.2024 00:00:40;"N";3000;3000;0;1;"N";2632;2632;1;276;1;1;177055;00173;"2786217"
21.03.2024;1045;1016;"2786218";822;21.03.2024 00:00:42;"N";3000;3000;0;1;"N";2632;2632;1;181;1;1;100824;00183;"2786218"
21.03.2024;1045;1016;"2786219";829;21.03.2024 00:00:43;"N";3000;3000;0;1;"N";2632;2632;1;284;1;1;87894;00232;"2786219"
21.03.2024;1045;1016;"2786220";805;21.03.2024 00:00:44;"N";4500;4500;0;1;"N";3947;3947;1;274;1;1;141295;00235;"2786220"
21.03.2024;1045;1016;"2786221";821;21.03.2024 00:00:44;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;86308;00185;"2786221"
21.03.2024;1045;1016;"2786222";815;21.03.2024 00:00:47;"N";3000;3000;0;1;"N";2632;2632;1;277;1;1;152504;00231;"2786222"
21.03.2024;1045;1016;"2786223";801;21.03.2024 00:00:50;"N";3000;3000;0;1;"N";2632;2632;1;258;1;1;56086;00207;"2786223"
21.03.2024;1045;1016;"2786224";806;21.03.2024 00:00:53;"N";3000;3000;0;1;"N";2632;2632;1;273;1;1;90368;00082;"2786224"
21.03.2024;1045;1016;"2786225";804;21.03.2024 00:00:53;"N";3000;3000;0;1;"N";2632;2632;1;276;1;1;161186;00238;"2786225"
21.03.2024;1045;1016;"2786226";817;21.03.2024 00:00:57;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;65981;00241;"2786226"
21.03.2024;1045;1016;"2786227";822;21.03.2024 00:00:59;"N";3000;3000;0;1;"N";2632;2632;1;181;1;1;100825;00183;"2786227"
21.03.2024;1045;1016;"2786228";837;21.03.2024 00:01:02;"N";6000;6000;0;1;"N";5263;5263;1;58;1;1;15128;00142;"2786228"
21.03.2024;1045;1016;"2786229";803;21.03.2024 00:01:08;"N";6000;6000;0;1;"N";5263;5263;1;273;1;1;166128;00199;"2786229"
21.03.2024;1045;1016;"2786230";829;21.03.2024 00:01:08;"N";3000;3000;0;1;"N";2632;2632;1;284;1;1;87895;00232;"2786230"
21.03.2024;1045;1016;"2786231";805;21.03.2024 00:01:09;"N";4500;4500;0;1;"N";3947;3947;1;274;1;1;141296;00235;"2786231"
21.03.2024;1045;1016;"2786232";801;21.03.2024 00:01:12;"N";3000;3000;0;1;"N";2632;2632;1;258;1;1;56087;00207;"2786232"
