03.03.2024;CAP-240303.PSV;2.0.7
TradingDate;CellComputerNo;SiteCarParkNumber;ProductionNumber;PaymentNumber;ProductionDateTime;Device;TicketType;TicketSubType;ParkingArticle;Quantity;Amount;BookedValue;EPAN;ShiftID;Cashier;InvoiceReference
03.03.2024;1016;1045;222572;2044138;03.03.2024 21:12:57;822;1;4;104;1;3000;3000;02494471016018224063763770;113;0000100173;
03.03.2024;1016;1045;222573;2044278;03.03.2024 21:16:54;824;1;4;104;1;3000;3000;02494471016018244063766140;210;0000100039;
03.03.2024;1016;1045;222574;2044295;03.03.2024 21:17:19;828;1;4;104;1;3000;3000;02494471016018284063766390;197;0000100190;
03.03.2024;1016;1045;222575;2044602;03.03.2024 21:24:59;803;1;4;104;1;3000;3000;02494471016018034063770990;205;0000100233;
03.03.2024;1016;1045;222576;2044630;03.03.2024 21:25:48;802;1;4;104;1;3000;3000;02494471016018024063771480;211;0000100233;
03.03.2024;1016;1045;222577;2044833;03.03.2024 21:32:31;826;1;4;104;1;4500;4500;02494471016018264063775510;207;0000100084;
03.03.2024;1016;1045;222578;2044883;03.03.2024 21:34:12;824;1;4;104;1;3000;3000;02494471016018244063776520;210;0000100039;
03.03.2024;1016;1045;222579;2045068;03.03.2024 21:39:59;824;1;4;104;1;3000;3000;02494471016018244063779990;210;0000100039;
03.03.2024;1016;1045;222580;2045072;03.03.2024 21:40:11;826;1;4;104;1;4000;4000;02494471016018264063780110;207;0000100084;
03.03.2024;1016;1045;222581;2045179;03.03.2024 21:43:13;805;1;4;104;1;3000;3000;02494471016018054063781930;206;0000100236;
03.03.2024;1016;1045;222582;2045456;03.03.2024 21:51:03;829;1;4;104;1;3000;3000;02494471016018294063786630;216;0000100238;
03.03.2024;1016;1045;222583;2045623;03.03.2024 21:55:42;826;1;4;104;1;3000;3000;02494471016018264063789420;207;0000100084;
03.03.2024;1016;1045;222584;2045644;03.03.2024 21:56:13;826;1;4;104;1;4500;4500;02494471016018264063789730;207;0000100084;
03.03.2024;1016;1045;222585;2045664;03.03.2024 21:56:42;822;1;4;104;1;3000;3000;02494471016018224063790020;113;0000100173;
03.03.2024;1016;1045;222586;2045949;03.03.2024 22:04:54;824;1;4;104;1;4500;4500;02494471016018244063794940;210;0000100039;
03.03.2024;1016;1045;222587;2045960;03.03.2024 22:05:12;822;1;4;104;1;3000;3000;02494471016018224063795120;113;0000100173;
03.03.2024;1016;1045;222588;2046470;03.03.2024 22:18:51;831;1;4;104;1;4000;4000;02494471016018314063803310;173;0000100227;
03.03.2024;1016;1045;222589;2046818;03.03.2024 22:28:13;836;1;4;104;1;3000;3000;02494471016018364063808930;202;0000100096;
03.03.2024;1016;1045;222590;2047189;03.03.2024 22:39:35;806;1;4;104;1;3000;3000;02494471016018064063815750;204;0000100183;
03.03.2024;1016;1045;222591;2047217;03.03.2024 22:40:36;822;1;4;104;1;4500;4500;02494471016018224063816360;113;0000100173;
03.03.2024;1016;1045;222592;2047279;03.03.2024 22:42:21;805;1;4;104;1;3000;3000;02494471016018054063817410;206;0000100236;
03.03.2024;1016;1045;222593;2047371;03.03.2024 22:45:06;834;1;4;104;1;3000;3000;02494471016018344063819060;28;0000100092;
03.03.2024;1016;1045;222594;2047475;03.03.2024 22:48:13;827;1;4;104;1;3000;3000;02494471016018274063820930;89;0000100137;
03.03.2024;1016;1045;222595;2047507;03.03.2024 22:49:06;827;1;4;104;1;4000;4000;02494471016018274063821460;89;0000100137;
03.03.2024;1016;1045;222596;2047535;03.03.2024 22:50:00;825;1;4;104;1;3000;3000;02494471016018254063822000;213;0000100073;
03.03.2024;1016;1045;222597;2047868;03.03.2024 22:59:03;805;1;4;104;1;6000;6000;02494471016018054063827430;206;0000100236;
03.03.2024;1016;1045;222598;2047874;03.03.2024 22:59:10;831;1;4;104;1;6000;6000;02494471016018314063827500;173;0000100227;
03.03.2024;1016;1045;222599;2047953;03.03.2024 23:01:25;831;1;4;104;1;5000;5000;02494471016018314063828850;173;0000100227;
03.03.2024;1016;1045;222600;2048132;03.03.2024 23:06:12;828;1;4;104;1;3000;3000;02494471016018284063831720;197;0000100190;
03.03.2024;1016;1045;222601;2005340;03.03.2024 00:00:18;805;1;4;104;1;3000;3000;02494471016018054063000180;202;0000100232;
03.03.2024;1016;1045;222602;2005347;03.03.2024 00:00:27;826;1;4;104;1;3000;3000;02494471016018264063000270;203;0000100066;
03.03.2024;1016;1045;222603;2005567;03.03.2024 00:05:44;827;1;4;104;1;4500;4500;02494471016018274063003440;86;0000100064;
03.03.2024;1016;1045;222604;2005786;03.03.2024 00:10:31;824;1;4;104;1;3000;3000;02494471016018244063006310;206;0000100053;
03.03.2024;1016;1045;222605;2005808;03.03.2024 00:10:53;803;1;4;104;1;3000;3000;02494471016018034063006530;201;0000100233;
03.03.2024;1016;1045;222606;2005965;03.03.2024 00:13:48;801;1;4;104;1;6000;6000;02494471016018014063008280;187;0000100183;
03.03.2024;1016;1045;222607;2006072;03.03.2024 00:15:53;830;1;4;104;1;3000;3000;02494471016018304063009530;200;0000100185;
03.03.2024;1016;1045;222608;2006251;03.03.2024 00:19:19;807;1;4;104;1;3000;3000;02494471016018074063011590;207;0000100060;
03.03.2024;1016;1045;222609;2006314;03.03.2024 00:20:36;804;1;4;104;1;6000;6000;02494471016018044063012360;203;0000100236;
03.03.2024;1016;1045;222610;2006397;03.03.2024 00:22:12;804;1;4;104;1;4500;4500;02494471016018044063013320;203;0000100236;
